onset	duration	trial_type	sample	value
10.0	5.0	speech_window	10240	春曰く
15.0	5.0	speech_window	15360	助にとっては心のし
30.0	5.0	speech_window	30720	イスラム教とは
35.0	5.0	speech_window	35840	皆キリスト教の敵であるといい敵は
40.0	5.0	speech_window	40960	敵はキリスト教に回収させるか剣を取って戦うしか
45.0	5.0	speech_window	46080	戦うかしなければならないと訴えた
60.0	5.0	speech_window	61440	はい
65.0	5.0	speech_window	66560	その実践のための防衛戦のプロフェッショナル集団でもあった
155.0	5.0	speech_window	158720	レオナートは棚上げになっていたエローと
160.0	5.0	speech_window	163840	クラウディオの結婚を祝うために仮面舞踏会を開催する
185.0	5.0	speech_window	189440	地方軍20万の攻撃時に野戦を続ける
190.0	5.0	speech_window	194560	東平軍のために、兵士で兵糧を集めるが、
195.0	5.0	speech_window	199680	第4章 第5章
200.0	5.0	speech_window	204800	「ワクワの救援を受けるも息を拭き取る」
270.0	5.0	speech_window	276480	サウロンはエレゲオンを攻めこれを滅ぼし
275.0	5.0	speech_window	281600	ドワーフの7つの指輪と人間の9つの指輪を手に入れ
280.0	5.0	speech_window	286720	エルフの3つの指輪は彼から隠されたまま
290.0	5.0	speech_window	296960	第2部から第3部に
295.0	5.0	speech_window	302080	♪
300.0	5.0	speech_window	307200	通常、無本
310.0	5.0	speech_window	317440	なお当初計画では小野浦駅が隣り
315.0	5.0	speech_window	322560	機として開設される予定であったが中止となっている
335.0	5.0	speech_window	343040	「花の跳躍」に基づいて作成された
345.0	5.0	speech_window	353280	農業生物の栽培について
350.0	5.0	speech_window	358400	生産物は、灌漑農業による
355.0	5.0	speech_window	363520	麺花、麻の穂花、穀物、メロン、氷炭、缶詰、
360.0	5.0	speech_window	368640	柑橘類などである
370.0	5.0	speech_window	378880	ここでダーと矛先を向け
375.0	5.0	speech_window	384000	初ダートとなるギャラクシーステイクスに出走
410.0	5.0	speech_window	419840	自らの優越のためだけに虜を拷問するなど
415.0	5.0	speech_window	424960	非常に邪悪な性質の持ち主
435.0	5.0	speech_window	445440	他社の出身地のために中国版wikipedia
440.0	5.0	speech_window	450560	中国版ウィキペディアでの一番の議論
445.0	5.0	speech_window	455680	日本の的は
450.0	5.0	speech_window	460800	♪
485.0	5.0	speech_window	496640	画面や紙に出力する際には解像度に合わせてビットマップ上で
490.0	5.0	speech_window	501760	塗りつぶす、ラストライズが必要になる
500.0	5.0	speech_window	512000	競技では、 香車における格言に次のようなものがある
510.0	5.0	speech_window	522240	減炭政策の影響もあり
515.0	5.0	speech_window	527360	栽培用としての主力の農作物を米としていないのが特色
525.0	5.0	speech_window	537600	それゆえか自身の右腕を
530.0	5.0	speech_window	542720	「自主的なまでに愛し、語りかける気癖がある」
620.0	5.0	speech_window	634880	県をもって舞うが、すでに周囲は
625.0	5.0	speech_window	640000	彼女は分かるよりも主を選び自害する
635.0	5.0	speech_window	650240	高速と診断され一時帰得状態で
640.0	5.0	speech_window	655360	だったが奇跡的に持ち直す
655.0	5.0	speech_window	670720	♪
660.0	5.0	speech_window	675840	山に入った
670.0	5.0	speech_window	686080	♪
680.0	5.0	speech_window	696320	人間界ではマリナの家に候していた
685.0	5.0	speech_window	701440	連続盤に渦状に生じる
690.0	5.0	speech_window	706560	物を渦電流という
700.0	5.0	speech_window	716800	予想外のことに呆然とする黒指の喉に、斬撃の投げた刀が
705.0	5.0	speech_window	721920	動けなくなった黒弓は屋根から落ちてしまう
720.0	5.0	speech_window	737280	全てのシリーズのブックカバーには当時の年系女性アイドル
725.0	5.0	speech_window	742400	フル歌手による推薦文が掲載された
740.0	5.0	speech_window	757760	ここはサウロンの王国の心臓部というべきものであり
745.0	5.0	speech_window	762880	彼の石術の力の源でもある
815.0	5.0	speech_window	834560	そして寛大の出身
820.0	5.0	speech_window	839680	召喚権
830.0	5.0	speech_window	849920	そして、
835.0	5.0	speech_window	855040	♪
845.0	5.0	speech_window	865280	一般に世俗主義的で個人主義的な
850.0	5.0	speech_window	870400	合理主義的な傾向を持つ
860.0	5.0	speech_window	880640	海のようで各地で釣り糸を垂らす姿が目撃されている
865.0	5.0	speech_window	885760	腹部が開閉して
870.0	5.0	speech_window	890880	収納可能
875.0	5.0	speech_window	896000	農業は水道のほか、肉牛、
880.0	5.0	speech_window	901120	牛牛野菜花など
920.0	5.0	speech_window	942080	この戦いでは敵の女剣士
940.0	5.0	speech_window	962560	戦いでは敵の女剣士古三条との一騎打ちを
945.0	5.0	speech_window	967680	で苦戦する方法を 助け立ちし
950.0	5.0	speech_window	972800	受け立ちし刀を交えるが決着がつく前に味方の旗色が悪くなり
965.0	5.0	speech_window	988160	その武器で
970.0	5.0	speech_window	993280	♪
975.0	5.0	speech_window	998400	に喜ぶなどの 人間味あるシーンも描写されている
990.0	5.0	speech_window	1013760	この父タンデュリスを連母したが彼が人間の
995.0	5.0	speech_window	1018880	♪
1015.0	5.0	speech_window	1039360	最後は別の解雇カゴに
1020.0	5.0	speech_window	1044480	開口のせた網を移しふん壁カスが積もったかぐ
1025.0	5.0	speech_window	1049600	これを掃除する
1035.0	5.0	speech_window	1059840	微線を反時計回りにねじみぞがない場所まで回転させます。
1040.0	5.0	speech_window	1064960	ロックを解除する
1055.0	5.0	speech_window	1080320	また、主人たちの声と交わると、さらに攻撃能力を上げることができるようになります。
1070.0	5.0	speech_window	1095680	そのまま乗車側の扉を閉め、乗車区の係員が報酬を受け、
1075.0	5.0	speech_window	1100800	車側の扉を閉めたのを確認し、電霊を鳴らす。
1085.0	5.0	speech_window	1111040	ユートピア回路につながる橋を架ける
1090.0	5.0	speech_window	1116160	権限を持つが世界図書館には入ることはできない
1095.0	5.0	speech_window	1121280	その他、以下の競争場合は、
1100.0	5.0	speech_window	1126400	言葉の名が上がる
