onset	duration	trial_type	sample	value
0.0	5.0	speech_window	0	第5章 仏教の予言
5.0	5.0	speech_window	5120	今度は少し方面を変えまして宗教上から見た
10.0	5.0	speech_window	10240	見解を一つお話ししたいと思います非科学的な予言への
15.0	5.0	speech_window	15360	しかし
20.0	5.0	speech_window	20480	はい
25.0	5.0	speech_window	25600	2
30.0	5.0	speech_window	30720	強い憧れがあるのであります。今の日本国民はこの自玉を
35.0	5.0	speech_window	35840	どういうふうに解決するか見通しが欲しいのです予言が欲しいのです
40.0	5.0	speech_window	40960	ですヒットラーが天下を取りました それを可能にしたのはヒットラー
45.0	5.0	speech_window	46080	第1次欧州戦争の結果
50.0	5.0	speech_window	51200	全く行き詰まってしまったドイツでは何人も苦評を出す
55.0	5.0	speech_window	56320	着想が考えられなかった時に彼はベルサイユ条約を打倒し
60.0	5.0	speech_window	61440	必ず民族の復興を果たし得る信念を
65.0	5.0	speech_window	66560	気づいたのです大切なのは
70.0	5.0	speech_window	71680	ヒットラーの見通しであります最初は強人扱いされましたが
75.0	5.0	speech_window	76800	その見通しが数年の間にどうも本当でありそうだと国民が
80.0	5.0	speech_window	81920	考えた時にヒットラーに対する信頼が生まれ 今日の
85.0	5.0	speech_window	87040	私は宗教の最も大切なこと
90.0	5.0	speech_window	92160	仏教特に日蓮聖人に
95.0	5.0	speech_window	97280	宗教が予言の点から見ても最も有駄な
100.0	5.0	speech_window	102400	♪
105.0	5.0	speech_window	107520	仏教から言えば、あれがみんな一つの世界であります。
110.0	5.0	speech_window	112640	その中にはどれか知れませんが、
115.0	5.0	speech_window	117760	という良い世界がありますもっと良いのがあるかもしれません
120.0	5.0	speech_window	122880	その世界には必ず仏様が一人おられてその世界を
125.0	5.0	speech_window	128000	支配しておりますその仏様には支配の年代があるのです
130.0	5.0	speech_window	133120	例えば地球では今はお釈迦様の時代ですしかし
135.0	5.0	speech_window	138240	お釈迦様は未来永劫この世界を支配するのではありません
140.0	5.0	speech_window	143360	次の後継者をちゃんと予定している。
145.0	5.0	speech_window	148480	そうして仏様の時代を
150.0	5.0	speech_window	153600	♪
155.0	5.0	speech_window	158720	申しますのは、仏の教えが最も純粋に行われる時代で、
160.0	5.0	speech_window	163840	造法は大体それに似通った時代です
165.0	5.0	speech_window	168960	末法というのは読んで字の通りであります。それで
170.0	5.0	speech_window	174080	お釈迦様の年代は色々異論も
175.0	5.0	speech_window	179200	あるそうでございますが多く信ぜられているのは
180.0	5.0	speech_window	184320	合計
185.0	5.0	speech_window	189440	12000年であります53項の表3章
190.0	5.0	speech_window	194560	ところが大失教というお経にはさらにその
195.0	5.0	speech_window	199680	最初の2500年の詳細な予言があるのです
200.0	5.0	speech_window	204800	仏滅後、お釈迦様が亡くなってからの地の
205.0	5.0	speech_window	209920	最初の500年が下脱の時代で仏様の教えを守る
210.0	5.0	speech_window	215040	と金通力が得られて霊界の事柄がよくわかるようになる
215.0	5.0	speech_window	220160	時代であります人間が純木で直感力が鋭い
220.0	5.0	speech_window	225280	大乗経典はお釈迦様が書いたものでない
225.0	5.0	speech_window	230400	はい
230.0	5.0	speech_window	235520	すなわち下駄図の時代にいろいろな人によって書かれたものです
235.0	5.0	speech_window	240640	私はそれを不思議に思うのです長い年月かかって多くの人が書いた
240.0	5.0	speech_window	245760	このような状況に大きな矛盾がなく、一つの体系を持っているということは、
245.0	5.0	speech_window	250880	はい
250.0	5.0	speech_window	256000	大乗仏教は仏の説でないとても
255.0	5.0	speech_window	261120	大状況を軽視する人もありますが大状況点が
260.0	5.0	speech_window	266240	仏説でないことがかえって仏教の霊味を付加し
265.0	5.0	speech_window	271360	を示すものと考えられます。その次の不訳については、
270.0	5.0	speech_window	276480	前兆の時代で下達の時代ほど人間が素直で
275.0	5.0	speech_window	281600	なくなりますから禅定によって悟りを開く時代であります
280.0	5.0	speech_window	286720	以上の千年が正法です正法千年には
285.0	5.0	speech_window	291840	仏教が瞑想の国インドで普及しインドの人間を救ったのです
290.0	5.0	speech_window	296960	その次の造法の最終の500年は、
295.0	5.0	speech_window	302080	多聞の時代であります驚愕の時代であります仏典は
300.0	5.0	speech_window	307200	仏教の理論を研究して安心を得ようとしたのであった
305.0	5.0	speech_window	312320	イエス
310.0	5.0	speech_window	317440	この造法の始め、教学時代の始めの
315.0	5.0	speech_window	322560	インドで雑然と説かれた満漢の
320.0	5.0	speech_window	327680	お経をシナ人の大陸的な根拠によって何回も何回も
325.0	5.0	speech_window	332800	はい
330.0	5.0	speech_window	337920	天台大使
335.0	5.0	speech_window	343040	天大大師が建てた仏教の組織
340.0	5.0	speech_window	348160	は現在でも多くの州派の間であまり 大きな
345.0	5.0	speech_window	353280	依存はないのです
350.0	5.0	speech_window	358400	その次の造法の後の500年は、多草当時の時代
355.0	5.0	speech_window	363520	すなわちお寺をたくさん作った時代、つまり立派なお寺を建て、
360.0	5.0	speech_window	368640	素晴らしい仏像を本尊とし、名工を工事
365.0	5.0	speech_window	373760	それに綺麗な声でお経を読む、そういう仏教芸術のようなものが、
370.0	5.0	speech_window	378880	の力によって満足を得ていこうとした時代であります
375.0	5.0	speech_window	384000	この時代になると仏教は実行の国 日本に入ってきました
380.0	5.0	speech_window	389120	奈良町平安町初期の優れた仏教芸術は
385.0	5.0	speech_window	394240	この時に生まれたのであります次の500年すなわち末法年
390.0	5.0	speech_window	399360	この時代になると東西の五百年は東上時代であります。
395.0	5.0	speech_window	404480	普通の仏教の力もなくなってしまおうと
400.0	5.0	speech_window	409600	お釈迦様が予言しています末法に入ると永山の
405.0	5.0	speech_window	414720	山を下りてきて三井で山を下りてきて
410.0	5.0	speech_window	419840	お見越し
415.0	5.0	speech_window	424960	はい
420.0	5.0	speech_window	430080	預言の通り
425.0	5.0	speech_window	435200	仏教では仏は自分の時代に現れる
430.0	5.0	speech_window	440320	あらゆる思想を解き、その教えの広まっていく経路を
435.0	5.0	speech_window	445440	を予言していなければならないのでありますが1万年の
440.0	5.0	speech_window	450560	お釈迦様が2500年でごまかしているのです
445.0	5.0	speech_window	455680	自分の教えはこの2500年でもうダメになってしまうという
450.0	5.0	speech_window	460800	無責任なことを言って大宗教の予言は
455.0	5.0	speech_window	465920	終わっているのですところで天台大師が仏教の
460.0	5.0	speech_window	471040	最高経典であるという法華経では仏は
465.0	5.0	speech_window	476160	その闘争の時代に自分の使いを出す、窃盗将軍を出す、
470.0	5.0	speech_window	481280	その使者はこれこれのことを踏み行いこういう
475.0	5.0	speech_window	486400	こうこういう教えを広めてそれが末法の
480.0	5.0	speech_window	491520	長い時代を指導するのだと予言しているのであります
485.0	5.0	speech_window	496640	振り返れば仏滅から数えて2000年後のマップ
490.0	5.0	speech_window	501760	ここでは世の中がひどく複雑になるので今からいちいち行って
495.0	5.0	speech_window	506880	置いても分からないからその時になったら自分が窃盗者
500.0	5.0	speech_window	512000	将軍を出すからその命令に服従しろと言ってお釈迦様は
505.0	5.0	speech_window	517120	亡くなっているのです末法に入ってから220年ばかり
510.0	5.0	speech_window	522240	仏の預言によって日本にしかもそれが上下に
515.0	5.0	speech_window	527360	日本がミゾウムの国体の台南に
520.0	5.0	speech_window	532480	再会した時にお母さんの体内に受胎された
