onset	duration	trial_type	sample	value
0.0	5.0	speech_window	0	第14問 最終戦争の必然
5.0	5.0	speech_window	5120	はい
10.0	5.0	speech_window	10240	答え
15.0	5.0	speech_window	15360	私の実は、はなはだ意外とするところ
20.0	5.0	speech_window	20480	聖書の説明
25.0	5.0	speech_window	25600	この信仰を
30.0	5.0	speech_window	30720	♪
35.0	5.0	speech_window	35840	はい
40.0	5.0	speech_window	40960	はい
45.0	5.0	speech_window	46080	この論は
50.0	5.0	speech_window	51200	私の軍事科学的考察を基礎とするもので、
55.0	5.0	speech_window	56320	この時の予言は政治史の体制、科学、産業の進歩とともに
60.0	5.0	speech_window	61440	私の軍事研究を傍聴するために挙げた一例にすぎない
65.0	5.0	speech_window	66560	私の軍事科学の説明がはなはだ不十分です
70.0	5.0	speech_window	71680	あることはもとより自認するところであるしかし格のごとき
75.0	5.0	speech_window	76800	総合的社会現象を完全に科学をもって証明すること
80.0	5.0	speech_window	81920	ということは不可能のことである。科学的と自ら誇る、
85.0	5.0	speech_window	87040	日本の民主主義においてすら、資本主義時代の後に無産者、
90.0	5.0	speech_window	92160	独裁の時代が来るとの判断は結局一つの隧断
95.0	5.0	speech_window	97280	決して科学的に正確なものとは言えない。
100.0	5.0	speech_window	102400	この検知に立てば、不完全な私の最終戦争を必死の
105.0	5.0	speech_window	107520	水弾も相当に科学的であるとも言えるではなか
110.0	5.0	speech_window	112640	日本の知識人は今日まで軍事科学の
115.0	5.0	speech_window	117760	研究を当館にし
120.0	5.0	speech_window	122880	♪
125.0	5.0	speech_window	128000	戦争は人類の有するあらゆる力の中で、
130.0	5.0	speech_window	133120	瞬間的に最も強く総合運用するものであるから
135.0	5.0	speech_window	138240	その歴史は文明発展の原則を最も端的に
140.0	5.0	speech_window	143360	また
145.0	5.0	speech_window	148480	社会現象の中で最も科学的に検討しやすいものではないか
150.0	5.0	speech_window	153600	金字、宗教否定の風潮が強いのに常識。
155.0	5.0	speech_window	158720	最終戦争論に予言を述べているのは音頭をかく
160.0	5.0	speech_window	163840	予言の如きは世界を燃やすものであると非難する人が
165.0	5.0	speech_window	168960	多いよしを耳にする人知がいかに進んでも
170.0	5.0	speech_window	174080	はい
175.0	5.0	speech_window	179200	はい
180.0	5.0	speech_window	184320	このように
185.0	5.0	speech_window	189440	宇宙間には霊明の力があり
190.0	5.0	speech_window	194560	人間もその一部分を受けているこの 霊妙な力を
195.0	5.0	speech_window	199680	はい
200.0	5.0	speech_window	204800	突入し得るのは天から人類に与えられた徳
205.0	5.0	speech_window	209920	人もし宇宙の冷妙な力を否定するなら
210.0	5.0	speech_window	215040	♪
215.0	5.0	speech_window	220160	日本国体の申請はその重大な責任です。
220.0	5.0	speech_window	225280	アマテラス大神神武天皇
225.0	5.0	speech_window	230400	釈尊の如き聖者はよく数千年の後を無限
230.0	5.0	speech_window	235520	予言を
235.0	5.0	speech_window	240640	避難しようとする科学万能の現代人は
240.0	5.0	speech_window	245760	天上無休八甲一遊の大予言をいかに配しているか
245.0	5.0	speech_window	250880	天祖天宗のこの大予言
250.0	5.0	speech_window	256000	実に我らが安心の根底である
255.0	5.0	speech_window	261120	第15問 産業大革命の必然性についての
260.0	5.0	speech_window	266240	答え
265.0	5.0	speech_window	271360	私の知識は軍事以外は皆目に近い
270.0	5.0	speech_window	276480	最終戦争論は信仰によって直感している最終戦争
275.0	5.0	speech_window	281600	私の専門とする軍事科学の貧弱ながら
280.0	5.0	speech_window	286720	量申的な研究によりやや具体的に解釈し得たと
285.0	5.0	speech_window	291840	の考えからあえて世に発表したのであるその際
290.0	5.0	speech_window	296960	軍事は一般文明の発展と保長を同じくする
295.0	5.0	speech_window	302080	との原則に基づき各方面から観察しての
300.0	5.0	speech_window	307200	同一の結論に達するだろうとの信念のもとに、若干の信念がある。
305.0	5.0	speech_window	312320	この質疑回答の中にも
310.0	5.0	speech_window	317440	はい
315.0	5.0	speech_window	322560	説明
320.0	5.0	speech_window	327680	はい
325.0	5.0	speech_window	332800	はい
330.0	5.0	speech_window	337920	申し上げる次第である東亜連盟史上の立花
335.0	5.0	speech_window	343040	牧師の発表に対しては私は心から感激しています
340.0	5.0	speech_window	348160	はい
