onset	duration	trial_type	sample	value
0.0	5.0	speech_window	0	第7問 戦争の発展
5.0	5.0	speech_window	5120	日本の戦争は、東洋、特に日本戦史によらず、単に西洋の戦争です。
10.0	5.0	speech_window	10240	答え
15.0	5.0	speech_window	15360	戦争史体感の由来記に白状してある通り
20.0	5.0	speech_window	20480	私の軍事学に関する知識は極めて狭く、専門的な知識を持っている。
25.0	5.0	speech_window	25600	フランス革命を中心とする西洋革命の中心として
30.0	5.0	speech_window	30720	144項
35.0	5.0	speech_window	35840	最終戦争論を西洋戦史によった第一の原因
40.0	5.0	speech_window	40960	竜子の方々が東西古今の戦争史により
45.0	5.0	speech_window	46080	さらに広く総合的に研究されることを絶望する
50.0	5.0	speech_window	51200	必ず私と同じ私と同一結論に
55.0	5.0	speech_window	56320	過去数百年は
60.0	5.0	speech_window	61440	白人の世界征服師であり今日全世界が
65.0	5.0	speech_window	66560	白人文明の下にひれ伏しているその最大原因は
70.0	5.0	speech_window	71680	白人の獲得した優れた戦争力である
75.0	5.0	speech_window	76800	しかし戦争は断じて人生や国家の目的ではなく
80.0	5.0	speech_window	81920	その手段に過ぎない正しい根本的な戦争観察
85.0	5.0	speech_window	87040	西洋に存せずして我らが所有する
90.0	5.0	speech_window	92160	三種の神器の剣は、広告武力の意義です。
95.0	5.0	speech_window	97280	お示し遊ばされる国体を擁護し
100.0	5.0	speech_window	102400	幸運を付与し立てまつるための武力
105.0	5.0	speech_window	107520	はい
110.0	5.0	speech_window	112640	であると信ぜられる仏教においても涅槃経に
115.0	5.0	speech_window	117760	禅南詩 聴法を誤辞せん者は誤解を受けず
120.0	5.0	speech_window	122880	異議を修正して統計給与
