onset	duration	trial_type	sample	value
0.0	5.0	speech_window	0	これも誰からも教わらずにいます
5.0	5.0	speech_window	5120	はい。
10.0	5.0	speech_window	10240	夜の公演がすごく良かったと聞いたので今日も大役を務めました
15.0	5.0	speech_window	15360	♪
20.0	5.0	speech_window	20480	に期待をして今日は見に来ましたということを話していました
25.0	5.0	speech_window	25600	昨日、国会の衆議院内閣委員会では一元的に対策を行いました。
30.0	5.0	speech_window	30720	はい
35.0	5.0	speech_window	35840	上品ですね。
40.0	5.0	speech_window	40960	「茶まがし」は参列の方々にお茶菓子として振る舞われました
45.0	5.0	speech_window	46080	花月は船に乗せられた時の思いをアムールに表現します
50.0	5.0	speech_window	51200	♪
55.0	5.0	speech_window	56320	♪
60.0	5.0	speech_window	61440	報告書では、いわゆる使用罪を設けることなども盛り込まれました。
65.0	5.0	speech_window	66560	実は企画外の焼きおにぎりの発酵状態は
70.0	5.0	speech_window	71680	この後
75.0	5.0	speech_window	76800	♪
80.0	5.0	speech_window	81920	下北様ジャンプはそうですねでも
85.0	5.0	speech_window	87040	やっぱり幼少の頃のそういう癖っていうかちさこちゃんは
90.0	5.0	speech_window	92160	結構書いたし俺は書かないっていうのはやっぱりその後あと
95.0	5.0	speech_window	97280	つまり俺は22でヤクルト入って野村監督が3年目に
100.0	5.0	speech_window	102400	やっぱり延々ミーティングをしてメモを取らなきゃいけない
105.0	5.0	speech_window	107520	なかったわけその場合にはもうしょうがないです
110.0	5.0	speech_window	112640	だってあんたの感性は私には一切ないって言われて
115.0	5.0	speech_window	117760	「国枝破れました。まだ課題はあるにせよ。」
120.0	5.0	speech_window	122880	これまで苦しんできた人たちが少しでも救われて
125.0	5.0	speech_window	128000	より暮らしやすい社会になる一歩になればという思いがしますね
130.0	5.0	speech_window	133120	大勢の人が南アフリカに逃れてきました。
135.0	5.0	speech_window	138240	の規模となる秋田市の新年度の当初予算案が発表され
140.0	5.0	speech_window	143360	穂積市長は未来を見据えた施策や事業を着実に
145.0	5.0	speech_window	148480	「実際に推進していきたい」と述べました。
150.0	5.0	speech_window	153600	試しに他社に売ってみるとこれがたちまち大評判。
155.0	5.0	speech_window	158720	東京都
160.0	5.0	speech_window	163840	竹芝客船ターミナルです一方こちらはオフィス街の
165.0	5.0	speech_window	168960	100点だったじゃないとかっていうところ
170.0	5.0	speech_window	174080	こうやるし犬もそうですね
175.0	5.0	speech_window	179200	逃げまして元気が出るような曲でも作るとするか
180.0	5.0	speech_window	184320	今日のゲストはケン・ナオコさんです
185.0	5.0	speech_window	189440	プロが作ったようなトロトロの豚バラチャーシューが完成
190.0	5.0	speech_window	194560	関東でもちょっと雲が多くて一部にわか雨のところがあるんですけど
195.0	5.0	speech_window	199680	鹿児島県産サドルバックのグリエ
200.0	5.0	speech_window	204800	その狭間でにぎわう場所に荷物を抱えた女性が一人
205.0	5.0	speech_window	209920	今日は日差したっぷりです。グリーンも捉えられません。
210.0	5.0	speech_window	215040	はい
215.0	5.0	speech_window	220160	でもこれ何か間違ってない?
220.0	5.0	speech_window	225280	それが足軽だったのです深夜さんのドラムは神ですよね
225.0	5.0	speech_window	230400	はい
230.0	5.0	speech_window	235520	台湾をめぐる米中対立が深まれば
235.0	5.0	speech_window	240640	それが現実味を帯びてくるという指摘もあります最後は3種類
240.0	5.0	speech_window	245760	それによってウクライナ人の死刑が
245.0	5.0	speech_window	250880	目的だと思うんですね
250.0	5.0	speech_window	256000	迎えてくれたのは奥様の道子さんですだってダウンを
255.0	5.0	speech_window	261120	取られたくないからもしこんな大きな鳥がいて
260.0	5.0	speech_window	266240	♪
265.0	5.0	speech_window	271360	これこの世から消滅してほしい
270.0	5.0	speech_window	276480	本当に一つ消滅した人の顔
275.0	5.0	speech_window	281600	はい
280.0	5.0	speech_window	286720	に暮らしていていいんだろうか と川崎がバーディーチャンス
285.0	5.0	speech_window	291840	につけました
