onset	duration	trial_type	sample	value
0.0	5.0	speech_window	0	俺とターザンごっこしようぜ
5.0	5.0	speech_window	5120	あんた渋谷ってわかる?もうちょっともう何?
10.0	5.0	speech_window	10240	中村は37歳。また、早くから検視が進むと、
15.0	5.0	speech_window	15360	将来的に網膜剥離などの病気になるリスクも高まるといいます
20.0	5.0	speech_window	20480	しかしバスが邪魔してその姿が見えないそして
25.0	5.0	speech_window	25600	ようやくバスが移動トムもう一度ご覧になりたい
30.0	5.0	speech_window	30720	さあ、ええ音するよね。
35.0	5.0	speech_window	35840	去年、家族の関係で帰ってきましたが、
40.0	5.0	speech_window	40960	それ以来ですねロシア軍は包囲するために攻勢を強めています
45.0	5.0	speech_window	46080	バスがすばか発せずこれだって田辺さんはね
50.0	5.0	speech_window	51200	しかし十字軍の遠征に失敗したローマ教皇は
55.0	5.0	speech_window	56320	権威を失墜させていきその後はローマ教皇を批判する者
60.0	5.0	speech_window	61440	東京表参道
65.0	5.0	speech_window	66560	♪
70.0	5.0	speech_window	71680	転売役とみられる44歳の男が新たに逮捕されました
75.0	5.0	speech_window	76800	それでも畑野さんはそんなあったんですか
80.0	5.0	speech_window	81920	こうした重症化しにくい理由というのはウイルスの中にある
85.0	5.0	speech_window	87040	♪
90.0	5.0	speech_window	92160	でも何でしょう
95.0	5.0	speech_window	97280	打つと後半もうねミスパーフェクトみたいなありがとうございます
100.0	5.0	speech_window	102400	続いて紹介する不思議現象の名前
105.0	5.0	speech_window	107520	その分免疫力が低下していて感染した場合重症化につながる
110.0	5.0	speech_window	112640	まず年齢ですが、リバースガダバーというと、
115.0	5.0	speech_window	117760	鍵盤断裂が起こっているかどうかっていうのがポイントです
120.0	5.0	speech_window	122880	重量がある。お願いします。
125.0	5.0	speech_window	128000	メイもガンマモンもホログラムやなかったなんて
130.0	5.0	speech_window	133120	普通に最後は対応していきます
135.0	5.0	speech_window	138240	水星の核の秘密に迫る画像を
140.0	5.0	speech_window	143360	このあたりもバッティングも見事ですけど
145.0	5.0	speech_window	148480	早急を見てしっかりとセカンドを落とし入れる
150.0	5.0	speech_window	153600	精神的にかなり追い込まれているみたいですね。
155.0	5.0	speech_window	158720	♪
160.0	5.0	speech_window	163840	着物だったんですよね6月の指数です
165.0	5.0	speech_window	168960	こんな母からのLINEは嫌だどんなの?いただきます
170.0	5.0	speech_window	174080	ネコデミー賞受賞式開幕そうだったんです
175.0	5.0	speech_window	179200	めちゃくちゃ
180.0	5.0	speech_window	184320	きゅうりの葉っぱは今小さいですけどこの後とても大きくなります
185.0	5.0	speech_window	189440	大きくなりますお父さんだって若い頃やってたじゃない
190.0	5.0	speech_window	194560	ちょっと髪の毛が薄くてなんでまずこう
195.0	5.0	speech_window	199680	喧嘩の原因は石坂さんが白ネギを食べていたのか
200.0	5.0	speech_window	204800	お祈りを頼まれたのに時間に追われている
205.0	5.0	speech_window	209920	そうな方々に聞いてみました またそれでもできなかった
210.0	5.0	speech_window	215040	その次にチャレンジするということだと思うんですよね
215.0	5.0	speech_window	220160	しかしコロナ禍で家族が面会ができなくなって
220.0	5.0	speech_window	225280	お店に入ると多くが飲み放題5000円など
225.0	5.0	speech_window	230400	♪
230.0	5.0	speech_window	235520	♪
235.0	5.0	speech_window	240640	はい
240.0	5.0	speech_window	245760	なっていますそれがすごく楽しくて嬉しくて
245.0	5.0	speech_window	250880	幸せすぎるんだ
250.0	5.0	speech_window	256000	ほら、見ててください。どう?
255.0	5.0	speech_window	261120	え?変身し直せば疲れは取れるんじゃなかったの?
260.0	5.0	speech_window	266240	下川がやったという明確な証拠を
265.0	5.0	speech_window	271360	美味しいです。
270.0	5.0	speech_window	276480	というのはガマーナー知事の略称なのでトップの知事か
275.0	5.0	speech_window	281600	要は最高の父と父が持参した動画と言えるんですね
280.0	5.0	speech_window	286720	マヒリが子孫を残すためには群れを出るしかないんです
285.0	5.0	speech_window	291840	参加する日本の動物園は、旧約聖社の
