onset	duration	trial_type	sample	value
5.0	5.0	speech_window	5120	地獄編16
15.0	5.0	speech_window	15360	お約束通り
20.0	5.0	speech_window	20480	吉秀お召しになって
30.0	5.0	speech_window	30720	上の車の
35.0	5.0	speech_window	35840	焼けるところを目近く見せておやりになります
40.0	5.0	speech_window	40960	もっともこれは
45.0	5.0	speech_window	46080	堀川の大屋敷であったかもしれません
50.0	5.0	speech_window	51200	♪
55.0	5.0	speech_window	56320	雪毛の男という
60.0	5.0	speech_window	61440	昔大殿様の妹気味がいらっしゃった
65.0	5.0	speech_window	66560	シャッター楽
70.0	5.0	speech_window	71680	今回の3層で親気になった
75.0	5.0	speech_window	76800	この雪毛の男と申します
80.0	5.0	speech_window	81920	「減らすのは、へさしくどなたもお住まいにはならない」
85.0	5.0	speech_window	87040	なかったところで
90.0	5.0	speech_window	92160	お庭も荒れ放題荒れ果てておりましたが
100.0	5.0	speech_window	102400	大方この人気のないゴーヨースを拝見して
105.0	5.0	speech_window	107520	したものの 総水素水量でございます
110.0	5.0	speech_window	112640	ございましょう
125.0	5.0	speech_window	128000	ここでお亡くなりになった姫君の
130.0	5.0	speech_window	133120	音味の上にも捕獲
135.0	5.0	speech_window	138240	の噂が立ちまして 中にはまた
140.0	5.0	speech_window	143360	隙のない夜
155.0	5.0	speech_window	158720	とことこと
160.0	5.0	speech_window	163840	はいはいはい
165.0	5.0	speech_window	168960	よぼとよぼと
170.0	5.0	speech_window	174080	なるほど
175.0	5.0	speech_window	179200	隙のない夜ごと夜ごとに
180.0	5.0	speech_window	184320	なでもあやしおん
185.0	5.0	speech_window	189440	あのー
190.0	5.0	speech_window	194560	もつかずお廊下を歩むなどという
195.0	5.0	speech_window	199680	取り沙汰を致す者もございました
200.0	5.0	speech_window	204800	それも無理ではございません昼でさえ寂しい
205.0	5.0	speech_window	209920	もしこのところは一度日が暮れたとなりますと
210.0	5.0	speech_window	215040	やはり水の音が人を吹きは影を
215.0	5.0	speech_window	220160	星明かりに飛ぶ
240.0	5.0	speech_window	245760	修行のものかと思う
245.0	5.0	speech_window	250880	思うほど気味が悪いのでございますから
250.0	5.0	speech_window	256000	ちょうどその夜はやはり月のない
255.0	5.0	speech_window	261120	真っ暗な晩でございましたが
260.0	5.0	speech_window	266240	大戸の油の
270.0	5.0	speech_window	276480	上で眺めますと
275.0	5.0	speech_window	281600	近く座をお締めになった大殿様は
280.0	5.0	speech_window	286720	朝
285.0	5.0	speech_window	291840	技能直し
290.0	5.0	speech_window	296960	星に濃い紫の浮き物の
295.0	5.0	speech_window	302080	お飯になって
305.0	5.0	speech_window	312320	大物の先だ
310.0	5.0	speech_window	317440	指導師の金
315.0	5.0	speech_window	322560	の 家を取った
320.0	5.0	speech_window	327680	わらふだねー
325.0	5.0	speech_window	332800	高々とあぐらを組んでいらっしゃいました
330.0	5.0	speech_window	337920	その前後左右におそばの者どもが五六人
335.0	5.0	speech_window	343040	悔しくいならんでおりましたのは別に取り立てて申し訳ない
340.0	5.0	speech_window	348160	あげるまでもございますマイガー 中に一人目立ってこと
345.0	5.0	speech_window	353280	悪気に見えたのは千年道の句の戦いね
380.0	5.0	speech_window	389120	人の肉を食って以来鹿の生きずの
385.0	5.0	speech_window	394240	さえ 咲くようになったという
390.0	5.0	speech_window	399360	昨日侍が下に腹巻きを着込んで
395.0	5.0	speech_window	404480	今回様子で
400.0	5.0	speech_window	409600	カモメジリに吐きすらせながら
405.0	5.0	speech_window	414720	おふちの
425.0	5.0	speech_window	435200	蜂をカモ目尻に吐きそらせながら
430.0	5.0	speech_window	440320	おふちの下にいかめしくすくばって
435.0	5.0	speech_window	445440	ていたことでございます それがみんな
440.0	5.0	speech_window	450560	夜風になびく日の光で
445.0	5.0	speech_window	455680	あるいは明るく、あるいは暗く
450.0	5.0	speech_window	460800	ほとんど夢うつつを持たない気色で
455.0	5.0	speech_window	465920	なぜかものすごく見え渡っておりました
470.0	5.0	speech_window	481280	この上にまたお庭に引き据えた
475.0	5.0	speech_window	486400	ビローゲの車が高い屋形の
480.0	5.0	speech_window	491520	館にのっちりと暗闇を抑えて
490.0	5.0	speech_window	501760	黒い長いお車に指示
495.0	5.0	speech_window	506880	かけながら 金物の金を
500.0	5.0	speech_window	512000	星のようにチラチラ光らせているのを眺めますと
505.0	5.0	speech_window	517120	春とは言うもののなんとなく肌寒い気がいたしました
510.0	5.0	speech_window	522240	最もその車の内側
520.0	5.0	speech_window	532480	不染料の縁を取った
525.0	5.0	speech_window	537600	青いのレンガ重く封じ込めて
530.0	5.0	speech_window	542720	箱には何が入っているかを
535.0	5.0	speech_window	547840	っているのか分かりませんそうしてそのままそうして
540.0	5.0	speech_window	552960	その周りには
545.0	5.0	speech_window	558080	議長たちが
550.0	5.0	speech_window	563200	点々に燃え盛る松を
600.0	5.0	speech_window	614400	電に逆る松を取って煙が
605.0	5.0	speech_window	619520	おふちの方へ
615.0	5.0	speech_window	629760	ナビクのお気にしながら
620.0	5.0	speech_window	634880	司祭らしく控えております
625.0	5.0	speech_window	640000	東の吉秀はやや離れて
630.0	5.0	speech_window	645120	ちょうどおふちの
635.0	5.0	speech_window	650240	この真っ向、真向かいに、ひざまずいており、
640.0	5.0	speech_window	655360	いつもの今日染めらしい
645.0	5.0	speech_window	660480	仮に泣いた
