onset	duration	trial_type	sample	value
0.0	5.0	speech_window	0	6月末日
5.0	5.0	speech_window	5120	マターファの大教演に招かれているので
10.0	5.0	speech_window	10240	朝早く出発同行者母ベル
15.0	5.0	speech_window	15360	パウイロ うちの料理番の母で
20.0	5.0	speech_window	20480	♪
25.0	5.0	speech_window	25600	合わせたよりもう一回り大きいものすごい体格
30.0	5.0	speech_window	30720	♪
35.0	5.0	speech_window	35840	少年二人カヌーとボートに文条
40.0	5.0	speech_window	40960	途中でボートの方が遠浅のサンゴの中で動かないように
45.0	5.0	speech_window	46080	仕方がない 裸足になって岸まで歩く
50.0	5.0	speech_window	51200	約1マイル 干潟の渡床
55.0	5.0	speech_window	56320	これからはカンカン照りつける し下は泥でヌルヌル滑る
60.0	5.0	speech_window	61440	♪
65.0	5.0	speech_window	66560	♪
70.0	5.0	speech_window	71680	♪
75.0	5.0	speech_window	76800	もはや戦闘舞踊は終わり、我々は
80.0	5.0	speech_window	81920	食物兼能式の途中からといってもたっぷり
85.0	5.0	speech_window	87040	2時間はかかったが見ることができただけだった
90.0	5.0	speech_window	92160	家の前面の緑地の周囲にヤシの葉や荒布で囲まれています。
95.0	5.0	speech_window	97280	囲われた仮照者が並び大きな固形の三方に
100.0	5.0	speech_window	102400	土人たちが部落別に集まっている実にとりどりな
105.0	5.0	speech_window	107520	色彩の服装だタパをまとったものパッチは
110.0	5.0	speech_window	112640	「粉を振った白檀を頭につけたもの」
115.0	5.0	speech_window	117760	紫の花弁を頭いっぱいに飾ったもの
120.0	5.0	speech_window	122880	中央の悪地には、食物の山が次第に大きさを増していく。
125.0	5.0	speech_window	128000	白人に立てられた傀儡ではない彼らの心から
130.0	5.0	speech_window	133120	神の王者へと贈られた大正宗
135.0	5.0	speech_window	138240	はい
140.0	5.0	speech_window	143360	そして歌を歌いながら贈り物を次々に運び入れる
145.0	5.0	speech_window	148480	これらは、いちいち高く振り上げて
150.0	5.0	speech_window	153600	週に示され接種薬が
155.0	5.0	speech_window	158720	定調な儀礼的誇張をもって品目と贈呈者等
160.0	5.0	speech_window	163840	この役人は頑丈な大器の男で
165.0	5.0	speech_window	168960	全身によく油が塗り込んであるらしくテラテラ光っている
170.0	5.0	speech_window	174080	豚の丸焼きを頭上に振り回しながら
175.0	5.0	speech_window	179200	滝のような汗を流して叫んでいる有様は壮観である
180.0	5.0	speech_window	184320	我々の持参したリスケットの缶と共にありつしたら
185.0	5.0	speech_window	189440	物語作成
190.0	5.0	speech_window	194560	作者集長大政府の集長と紹介
195.0	5.0	speech_window	199680	私は聞いた。
200.0	5.0	speech_window	204800	我々のために特に設けられた席の前に一人の老いたる男が
205.0	5.0	speech_window	209920	緑の葉を頭に乗せて座っている少しくらい
210.0	5.0	speech_window	215040	♪
215.0	5.0	speech_window	220160	この島特有の職業的節和者の一人しかもその
220.0	5.0	speech_window	225280	最高権威で名をポポという彼の肩腹には
225.0	5.0	speech_window	230400	息子や同僚たちが座っている我々の身にて
230.0	5.0	speech_window	235520	♪
235.0	5.0	speech_window	240640	手首の柔頭球の揺れるのが見えます。
240.0	5.0	speech_window	245760	一同はカバを飲んだ。王が一口飲んだ時、
245.0	5.0	speech_window	250880	全く驚かされたことにポポ親子がとてつもなく
250.0	5.0	speech_window	256000	奇妙な吠え声を立てこれを祝福したこんな
255.0	5.0	speech_window	261120	不思議な声はまだ聞いたことがない狼の吠え声の
260.0	5.0	speech_window	266240	ついやつあ、万歳の意味だそうだ。
265.0	5.0	speech_window	271360	やがて食事になった。マターファが食い終わると、
270.0	5.0	speech_window	276480	この非公認の王の名前を
275.0	5.0	speech_window	281600	♪
280.0	5.0	speech_window	286720	すぐにまた消え去るのを私は見た
285.0	5.0	speech_window	291840	ラウペパとの分離以来初めてポポ親子がマターファの許し
290.0	5.0	speech_window	296960	元に来て水圧の名を称えたからであろう
295.0	5.0	speech_window	302080	既に食物搬入は済んだ。贈り物は順々と
300.0	5.0	speech_window	307200	に注意深く数えられ記帳された ふざけた
305.0	5.0	speech_window	312320	設話者が品名や数量をいちいち変な節回しで
310.0	5.0	speech_window	317440	呼び上げては聴衆を表せている
315.0	5.0	speech_window	322560	タロイモ6000個、焼豚319頭
320.0	5.0	speech_window	327680	大ウミガメ3匹、それから未だ見たこともない不思議な状態の
325.0	5.0	speech_window	332800	時計が現れた突然ポポ親子が立ち上がり
330.0	5.0	speech_window	337920	長い棒を手に、食物の渦高く積まれた
335.0	5.0	speech_window	343040	庭に出て飛び出して奇妙な踊りを始めた
340.0	5.0	speech_window	348160	父親は腕を伸ばし、棒を回しながら舞い、息子は賃金を取り入れ、
345.0	5.0	speech_window	353280	そのまま何とも言えない格好で飛び入る
350.0	5.0	speech_window	358400	その踊りの各円は次第に大きくなっていった
355.0	5.0	speech_window	363520	彼らの飛び越えただけのものは彼らのものになっている
360.0	5.0	speech_window	368640	中世のダンテが忽然として怪しげな
365.0	5.0	speech_window	373760	情けないものに変わったその戸式のまた地方的な
370.0	5.0	speech_window	378880	さすがに、左毛人の間にさえ、
375.0	5.0	speech_window	384000	笑い声を呼び起こした
380.0	5.0	speech_window	389120	私の贈ったビスケットも生きた一刀の拳も
385.0	5.0	speech_window	394240	ポポに飛び越えられてしまったが大部分の食物
390.0	5.0	speech_window	399360	一度己のものなることを
395.0	5.0	speech_window	404480	出演した上で再びマターファに献上された
400.0	5.0	speech_window	409600	はい
405.0	5.0	speech_window	414720	5匹の生きた雛油入りひょうたん4
410.0	5.0	speech_window	419840	むしろ4枚たろいも100個焼豚2頭
415.0	5.0	speech_window	424960	か一尾および大女神一匹を贈られ
420.0	5.0	speech_window	430080	これは大より大集中
425.0	5.0	speech_window	435200	これらは合図のもとに
430.0	5.0	speech_window	440320	ラバーラバーを分年ほども短くつけた数人の若者
435.0	5.0	speech_window	445440	食物群中から運び出される
440.0	5.0	speech_window	450560	食物の上の山の上にかがみ込んだかと思う
445.0	5.0	speech_window	455680	たちまち誤りなき速さをもって命ぜられた品
450.0	5.0	speech_window	460800	はい
455.0	5.0	speech_window	465920	はい
460.0	5.0	speech_window	471040	♪
465.0	5.0	speech_window	476160	はい
470.0	5.0	speech_window	481280	思うと
475.0	5.0	speech_window	486400	空中高く生きた若鳥が力いっぱい投げ
480.0	5.0	speech_window	491520	挙げられた100話に近い鳥が
485.0	5.0	speech_window	496640	羽をバタつかせながら落ちてくるとそれを受け取ってまた
490.0	5.0	speech_window	501760	はい
495.0	5.0	speech_window	506880	音感性鳥の悲鳴 振り回し振り上げられるたくま
500.0	5.0	speech_window	512000	同色の腕腕腕見物としては
505.0	5.0	speech_window	517120	いかにも面白いがしかし一体何羽の鳥が死んだことだろう
510.0	5.0	speech_window	522240	家の中でマターファと洋談を済ませてから
515.0	5.0	speech_window	527360	水辺へ降りていくとすでにもらいものの食物は船に詰められて
520.0	5.0	speech_window	532480	はい
525.0	5.0	speech_window	537600	たび家に戻り半時間休んでから5時出発
530.0	5.0	speech_window	542720	また、ボートとカヌートに分譲。
535.0	5.0	speech_window	547840	水の上に夜が落ち 岸の木が美しい
540.0	5.0	speech_window	552960	歌い出すと小山のごとく膨大な田植色
545.0	5.0	speech_window	558080	夫人が素晴らしく良い恋なので一興する
550.0	5.0	speech_window	563200	その途中またスコール母もベルもタオイロも
555.0	5.0	speech_window	568320	私もウミガメもブタもタロイモもプナもヒョウも
560.0	5.0	speech_window	573440	♪
565.0	5.0	speech_window	578560	水に浸かりながら富士近くやっとアピアに着くホテルドラマ
570.0	5.0	speech_window	583680	6月××日
575.0	5.0	speech_window	588800	裏山の藪の中で骸骨を見つけたと言って捌くのです
580.0	5.0	speech_window	593920	なるほど
585.0	5.0	speech_window	599040	この島の大人とは
590.0	5.0	speech_window	604160	はい
595.0	5.0	speech_window	609280	薄暗く湿ったあたりなので、今まで人目につかなかったのだろう。
600.0	5.0	speech_window	614400	そこらを徘徊しているうちにまた別の頭蓋骨
605.0	5.0	speech_window	619520	今度は頭だけが見つかった私の親指に
610.0	5.0	speech_window	624640	2本入るくらいの弾丸の穴が開いている2つの頭蓋骨を
615.0	5.0	speech_window	629760	並べた時 召使いたちはちょっとロマンティックな説明を
620.0	5.0	speech_window	634880	その気の毒な勇士は戦場で敵の
625.0	5.0	speech_window	640000	サマー戦士の最高の栄誉のだが
630.0	5.0	speech_window	645120	自らも重傷を負うていたので味方にそれを見せる
635.0	5.0	speech_window	650240	ここまで張ってはきたが
640.0	5.0	speech_window	655360	虚しく敵の首を抱いたまま死んでしまったのだろうと
645.0	5.0	speech_window	660480	とすれば15年前のラウペパとタラボウとの
650.0	5.0	speech_window	665600	ラファエルたちがすぐに骨を埋めにかかった
655.0	5.0	speech_window	670720	夕方6時ごろ馬で丘の
660.0	5.0	speech_window	675840	裏の丘を降りようとした時前面の森の上に
665.0	5.0	speech_window	680960	大きな雲を見たそれはカブトムシのごとき額をした
670.0	5.0	speech_window	686080	鼻の長い男の横顔をはっきり表していた
675.0	5.0	speech_window	691200	顔の肉に当たる部分は絶妙の桃色で
680.0	5.0	speech_window	696320	帽子大きなカラマクジンの帽子髭
685.0	5.0	speech_window	701440	眉毛は青がかった灰色子供じみたこの図柄と
690.0	5.0	speech_window	706560	この色の鮮明さとそのスケールの大きさは全く同じです。
695.0	5.0	speech_window	711680	ご法もない大きさとが私を呆然とさせた
700.0	5.0	speech_window	716800	見ているうちに表情が変わった確かに片目を閉じ
705.0	5.0	speech_window	721920	顎を引く様子である突然、鈍色の肩が
710.0	5.0	speech_window	727040	私は他のクモブレイクを見つけました。
715.0	5.0	speech_window	732160	この雲を見たはっと思わず息を飲むばかりの壮大な
720.0	5.0	speech_window	737280	明るい雲の途中の隣立それらの足
725.0	5.0	speech_window	742400	はい
730.0	5.0	speech_window	747520	何という数高さだったろう
735.0	5.0	speech_window	752640	下の方は氷河の陰影のごとく上に行くに
740.0	5.0	speech_window	757760	つれ暗いインディゴから曇った乳白に至る
745.0	5.0	speech_window	762880	までの微妙な色彩の変化のあらゆる段階を見せている
750.0	5.0	speech_window	768000	はい
755.0	5.0	speech_window	773120	されまた暗くされた青一色
760.0	5.0	speech_window	778240	その底に動く藍紫色の生めかしい
765.0	5.0	speech_window	783360	おかげ
770.0	5.0	speech_window	788480	はい
775.0	5.0	speech_window	793600	白日のごとき光に映えて、日のごとく、
780.0	5.0	speech_window	798720	宝石のごとき最も華やかな柔らかい
785.0	5.0	speech_window	803840	それは想像される意味です
790.0	5.0	speech_window	808960	いかなる高さよりも高いところにある下界の夜から眺める
795.0	5.0	speech_window	814080	その正常無垢の華やかさ、荘厳さは、教義以上である。
800.0	5.0	speech_window	819200	雲に近い細い上弦の月が昇っている
805.0	5.0	speech_window	824320	月の西の尖りがすぐ上に月とほとんど同じ
810.0	5.0	speech_window	829440	明るさに光る星を見た黒みゆく下界の森では
815.0	5.0	speech_window	834560	鳥どもの神田会 夕べの合唱
820.0	5.0	speech_window	839680	月を見たら月は仙国よりだいぶ明るく星は今度は
825.0	5.0	speech_window	844800	月の下に回っていた明るさは依然同じくらい
830.0	5.0	speech_window	849920	8月××に
835.0	5.0	speech_window	855040	デイビッド・バルファ要約会長ヒュラソーゴ
840.0	5.0	speech_window	860160	はい
845.0	5.0	speech_window	865280	おればrlsは本党より追放される べし
850.0	5.0	speech_window	870400	と英国領事がダウニング街に訓令を
855.0	5.0	speech_window	875520	恋たるゆえよし世の存在
860.0	5.0	speech_window	880640	はい
865.0	5.0	speech_window	885760	8月末
870.0	5.0	speech_window	890880	マリエにおもむ
875.0	5.0	speech_window	896000	通訳は
880.0	5.0	speech_window	901120	マターファが私をアフヨガと呼んで権利を要転させ、
885.0	5.0	speech_window	906240	今まで私はすすが閣下に当たろうかと
890.0	5.0	speech_window	911360	呼ばれていたのだがアフィオガは王族の証拠である
895.0	5.0	speech_window	916480	マターファの家に一泊今朝朝食後ローヤル
900.0	5.0	speech_window	921600	♪
905.0	5.0	speech_window	926720	1
910.0	5.0	speech_window	931840	「くさび型文字的典礼」
915.0	5.0	speech_window	936960	このように
