onset	duration	trial_type	sample	value
0.0	5.0	speech_window	0	保育士の方からは何か不足の事態が起きた時に保育士
5.0	5.0	speech_window	5120	一人でこの状態で逃げるというのは本当に安全確保
10.0	5.0	speech_window	10240	♪
15.0	5.0	speech_window	15360	いやいやいや知ってるっちゅう風に言われて
20.0	5.0	speech_window	20480	困るんでございますけどあのなんでございますよ旦那
25.0	5.0	speech_window	25600	なかなか連続攻撃が出せず
30.0	5.0	speech_window	30720	無得点で第1ラウンドは終了
35.0	5.0	speech_window	35840	例えば秋を味わうフライパン蒸しリブ
40.0	5.0	speech_window	40960	この雲が次々にどんどん大きくなりながら
45.0	5.0	speech_window	46080	北陸などに入ってくるということで特に北陸などを中心にして
50.0	5.0	speech_window	51200	日本海側は大いにの恐れがあるんですがこの状況を
55.0	5.0	speech_window	56320	今度は風の予想からご覧いただきたいと思います
60.0	5.0	speech_window	61440	今企業のウェブサイトなどで企業のウェブサイトを
65.0	5.0	speech_window	66560	今日の工場見学が楽しめる取り組みが広まっていて調べただけでも
70.0	5.0	speech_window	71680	食品関係ですと乳製品、コーヒー、キャラメル
75.0	5.0	speech_window	76800	アイス、クリームパン、無洗米などの工場、あと工業施設、
80.0	5.0	speech_window	81920	製品だと石鹸やノートパソコン 学生服の工場といった
85.0	5.0	speech_window	87040	ものもありました 今年度の予算編成作業が本格的に
90.0	5.0	speech_window	92160	本格化しています嬉しい?
95.0	5.0	speech_window	97280	これは長谷川容疑者にいらなくなった洋服などを1000円で売りました
100.0	5.0	speech_window	102400	けが人の情報はありませんすでに大雨に
105.0	5.0	speech_window	107520	♪
110.0	5.0	speech_window	112640	♪
115.0	5.0	speech_window	117760	浸水川の増水に警戒してくださいうんなくなるか
120.0	5.0	speech_window	122880	おはようございます菊池風磨さん
125.0	5.0	speech_window	128000	これで料理していきますねその感じですよねということで
130.0	5.0	speech_window	133120	♪
135.0	5.0	speech_window	138240	10cmの巨大ビニール傘、テラ・ボゼンをプレゼント。
140.0	5.0	speech_window	143360	こっちも美味しいですよね。しゃあない。ここまで無特徴な
145.0	5.0	speech_window	148480	日本打線の流れを変えたのも大谷だった
150.0	5.0	speech_window	153600	もっと温厚に生きようやその友達がみんな
155.0	5.0	speech_window	158720	やっているんだよというふうに言っていた小柄な体は
160.0	5.0	speech_window	163840	これ、卵を落としてくれます。
165.0	5.0	speech_window	168960	ほら見てよちょっと触発されてね
170.0	5.0	speech_window	174080	絶対数字ですまたウクライナの情報当局も
175.0	5.0	speech_window	179200	住民が生活物資の支援と引き換えに投票を強いられていると
180.0	5.0	speech_window	184320	息子さんの手つきはいかがでしょうかお父さん
185.0	5.0	speech_window	189440	その計画も中断せざるを得ないと言います
190.0	5.0	speech_window	194560	金利合収益
195.0	5.0	speech_window	199680	この時も午前
200.0	5.0	speech_window	204800	2時20分ということで白昼堂々とした犯行でして2人組
205.0	5.0	speech_window	209920	♪
210.0	5.0	speech_window	215040	皆さんに電話したら県外でつながらなくてどういうわけだか
215.0	5.0	speech_window	220160	あなたは今日もシャワーズはね
220.0	5.0	speech_window	225280	結構でかくて家計のことを考えていると自分が
225.0	5.0	speech_window	230400	飲まないのにビールの缶がどんどん増えていくのはやっぱりもやもや
230.0	5.0	speech_window	235520	しますよね 迫力はもちろんあるんですけど
235.0	5.0	speech_window	240640	それぞれの四天王像がすごくしっかり姫ポーズをしているような
240.0	5.0	speech_window	245760	感覚で戦隊ものとかのヒーローたちが割って決めポーズを決め
245.0	5.0	speech_window	250880	はいよろしくお願いします
250.0	5.0	speech_window	256000	はい
255.0	5.0	speech_window	261120	「人生だから自分の責任で生きていきなさい」と、こう言ったんですね。
260.0	5.0	speech_window	266240	どうしましょうめちゃくちゃうまいですよ楽しく
265.0	5.0	speech_window	271360	嬉しかったと思いましたとか嬉しかったですに変えたり
270.0	5.0	speech_window	276480	そういう感じにいけるかどうか両方にありゃばかり
275.0	5.0	speech_window	281600	おけものだよ客は2階の座敷に案内されます
280.0	5.0	speech_window	286720	そしていよいよ実践 なので何かみんながいいと
285.0	5.0	speech_window	291840	思うものをいいと思えるっていうことへの憧れがあった時代も
290.0	5.0	speech_window	296960	すごくありましたし
295.0	5.0	speech_window	302080	おしりたんていさん時間がたって
300.0	5.0	speech_window	307200	いいテンションで
305.0	5.0	speech_window	312320	石島さんは顔面を蹴られて亡くなっています
310.0	5.0	speech_window	317440	テレビなんで普段応援してくれてる人たちが喜んでくれて
315.0	5.0	speech_window	322560	それが嬉しかったです。こうして、文帝の時代に
320.0	5.0	speech_window	327680	一斉に筆がはじまる
325.0	5.0	speech_window	332800	クックルンさようならです。
330.0	5.0	speech_window	337920	弱い
335.0	5.0	speech_window	343040	検察は冒頭陳述で被告は動画配信を行っている
340.0	5.0	speech_window	348160	♪
345.0	5.0	speech_window	353280	♪
350.0	5.0	speech_window	358400	アメリカ予選を勝ち抜いてきた
355.0	5.0	speech_window	363520	その新兵器というのがイメージはこうですが
360.0	5.0	speech_window	368640	ヒアというものなんですねそもそも創建でもやって
365.0	5.0	speech_window	373760	何かそういうちょっと切ない未来が待ってる気がするのか
370.0	5.0	speech_window	378880	彼に6600万年前のアルフィ
375.0	5.0	speech_window	384000	馬と初日が出ましたこのメールが送られた機能は
380.0	5.0	speech_window	389120	ビッグモーターの社員が暴行の疑いで逮捕されました
385.0	5.0	speech_window	394240	やっぱりノーアウトでランナー3塁になりましたから
390.0	5.0	speech_window	399360	そしてマネックスは時価総額4000億円以上にまで成長していき
395.0	5.0	speech_window	404480	焦って受けちゃうとハメ手にはまるんですね
400.0	5.0	speech_window	409600	NetflixはNetflixでいろいろとポイントがありますけど
405.0	5.0	speech_window	414720	22歳の若さで目標としていた先輩です
410.0	5.0	speech_window	419840	できんの?
415.0	5.0	speech_window	424960	一緒だった加藤誠ですその数分後男が
420.0	5.0	speech_window	430080	茶色っぽい手下袋を持って会社から出てきた後立ち去りました
425.0	5.0	speech_window	435200	急にしかしいずれも取材には応じられ
430.0	5.0	speech_window	440320	それから注目は兵士の気持ちです。
435.0	5.0	speech_window	445440	ロシア兵士母の会のホームページこれ
440.0	5.0	speech_window	450560	改めてこういうふうに言っていますそこはあまり
445.0	5.0	speech_window	455680	刺激しないようにという一般的な少年事件では
450.0	5.0	speech_window	460800	捜査や審判の事件記録などは少年が26歳になって
455.0	5.0	speech_window	465920	最高裁判所の規定では
460.0	5.0	speech_window	471040	社会的に注目を集めた事件などで特別保存が必要
465.0	5.0	speech_window	476160	はい
470.0	5.0	speech_window	481280	え?
475.0	5.0	speech_window	486400	その方が面白い面白くないですか
480.0	5.0	speech_window	491520	♪
485.0	5.0	speech_window	496640	ライブのところがあるでしょうザニー北川前社長の成果外
490.0	5.0	speech_window	501760	♪
495.0	5.0	speech_window	506880	♪
500.0	5.0	speech_window	512000	はい
505.0	5.0	speech_window	517120	当事者へのヒアリングなどを行い、実態の調査を行ってきました。
515.0	5.0	speech_window	527360	子宮式すごいですよね
520.0	5.0	speech_window	532480	見てください
525.0	5.0	speech_window	537600	立てて保存していきます こことここで今日はですね
530.0	5.0	speech_window	542720	そうした家計に響く値上げ値下げの話をお財布に
535.0	5.0	speech_window	547840	♪
540.0	5.0	speech_window	552960	そう伝えておいてくれ小島だよ錯覚ということで
545.0	5.0	speech_window	558080	宇多田ヒカルさんの難しい歌を松山友達
550.0	5.0	speech_window	563200	19位タイにつけています。北五良、種ヶ島です。
555.0	5.0	speech_window	568320	南部に位置する南種ヶ島町では停電が発生しています
560.0	5.0	speech_window	573440	一体何が失礼します美味しかった
565.0	5.0	speech_window	578560	難易度が高いため宿泊プランとしては不採用
