onset	duration	trial_type	sample	value
10.0	5.0	speech_window	10240	アープンが葉っぱで遊んでいます
15.0	5.0	speech_window	15360	画像などのデジタルデータは絵画などと違い簡単に
20.0	5.0	speech_window	20480	山本さん
25.0	5.0	speech_window	25600	フランスリーグ
30.0	5.0	speech_window	30720	ステップアップし着実に成長を遂げているあるのは
35.0	5.0	speech_window	35840	竹と馬小屋ばかりあるのは畑と
40.0	5.0	speech_window	40960	これで東京都は20日連続で
45.0	5.0	speech_window	46080	2
50.0	5.0	speech_window	51200	♪
55.0	5.0	speech_window	56320	人を信じてください。大丈夫ですから。
60.0	5.0	speech_window	61440	そうですかかっこいい曲ですタクシー
65.0	5.0	speech_window	66560	私はタクシー2回に続いてこの回も先頭打者
70.0	5.0	speech_window	71680	でもこれが書けなきゃ行事じゃありませんから
75.0	5.0	speech_window	76800	ちょっと暖房の効きすぎじゃないかバラエティでも勝つ
80.0	5.0	speech_window	81920	♪
85.0	5.0	speech_window	87040	地獄から来た悪魔前田みなりさん
90.0	5.0	speech_window	92160	しかし群ればとっくに森の奥この日
95.0	5.0	speech_window	97280	海から引き上げられたのはとはいえ主役はタコではなく
100.0	5.0	speech_window	102400	1年間海の中で熟成させたという日本酒です
105.0	5.0	speech_window	107520	大丈夫かな
110.0	5.0	speech_window	112640	2
115.0	5.0	speech_window	117760	今のが前半最後の時間です
120.0	5.0	speech_window	122880	カラッと揚がれば緑色の衣のやつです
125.0	5.0	speech_window	128000	採点になりますそうですねみずみずしい
130.0	5.0	speech_window	133120	何かもう目の前が真っ暗になって
135.0	5.0	speech_window	138240	こうパーっていうこの目を閉じた時の暗闇が
140.0	5.0	speech_window	143360	その多くは名前や年齢もわからないまま埋葬されました
145.0	5.0	speech_window	148480	と言います でもさそれリンゴはさ
150.0	5.0	speech_window	153600	作文を受け取った後は隣の市に住んでいる三木さんの
155.0	5.0	speech_window	158720	♪
160.0	5.0	speech_window	163840	全部安い行きつけ教えます現地を視察した
165.0	5.0	speech_window	168960	キム・ジョンウン総書記は実験の結果に大いに満足し
170.0	5.0	speech_window	174080	アメリカと韓国が北朝鮮を敵視する政策を
175.0	5.0	speech_window	179200	はい
180.0	5.0	speech_window	184320	♪
185.0	5.0	speech_window	189440	なんだろう
190.0	5.0	speech_window	194560	選手が日本相手にそのプレーを見せてきました
195.0	5.0	speech_window	199680	知らないままでいたいいらいらっしゃい
200.0	5.0	speech_window	204800	キャンパス来兵の思いはファッションにも表れていました
205.0	5.0	speech_window	209920	コンソメと思いきやかきたま汁 ウクライナの国営メディア
210.0	5.0	speech_window	215040	オシア軍は西部ヤーボリューの軍施設に
215.0	5.0	speech_window	220160	8発のミサイルを撃ち込んだということですやっぱり彼は
220.0	5.0	speech_window	225280	世界一のためにプレイしてるんです資金繰りは難しいです
225.0	5.0	speech_window	230400	♪
230.0	5.0	speech_window	235520	新政党の回答後は自由党保守党保守新党で
235.0	5.0	speech_window	240640	最高顧問を務め平成15年に保守神道が
240.0	5.0	speech_window	245760	自民党に合流したのに伴って自民党に復党し
245.0	5.0	speech_window	250880	平成17年の衆議院選挙で16回目の当選を
250.0	5.0	speech_window	256000	果たしましたが平成20
260.0	5.0	speech_window	266240	自民党
265.0	5.0	speech_window	271360	はい
270.0	5.0	speech_window	276480	ありがとうございます
275.0	5.0	speech_window	281600	♪
280.0	5.0	speech_window	286720	♪
285.0	5.0	speech_window	291840	担々面しっかりリポートお願いしますね
