onset	duration	trial_type	sample	value
25.0	5.0	speech_window	25600	材そのものもねじれているため、かつてね、
30.0	5.0	speech_window	30720	燃料を薪に頼った頃には、斧の刃が全く
35.0	5.0	speech_window	35840	入らず 割に空気として有名であったらしい
45.0	5.0	speech_window	46080	領土と追伏で使われることが多い
80.0	5.0	speech_window	81920	桜の季節には公園に隣接して走る大宇本線
85.0	5.0	speech_window	87040	が 感音のために速度を落として通行する
95.0	5.0	speech_window	97280	テープの存在自体を怪しむ主張もある
120.0	5.0	speech_window	122880	女性の尊重を教育法に従って
125.0	5.0	speech_window	128000	自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の自分の
140.0	5.0	speech_window	143360	聖母マリアの聖文
145.0	5.0	speech_window	148480	この王のギャラリーはクロヴィスの体感を描いている
160.0	5.0	speech_window	163840	針のような形状の機首先端部から
165.0	5.0	speech_window	168960	♪
170.0	5.0	speech_window	174080	音路を撤退させた
175.0	5.0	speech_window	179200	押す時間は当日の天気や風の
180.0	5.0	speech_window	184320	具合によって判断する
190.0	5.0	speech_window	194560	バータルのテスト
195.0	5.0	speech_window	199680	♪
200.0	5.0	speech_window	204800	の間には種族の垣根を超えて結ばれるもの がいた
225.0	5.0	speech_window	230400	街で暴れるオムニロイドの前に
230.0	5.0	speech_window	235520	さっそうと現れて立ち向かう シンドロームだが
235.0	5.0	speech_window	240640	自分がリモコンで操られていることを学習したオムニロイドの反逆
240.0	5.0	speech_window	245760	悲劇を受けて気絶してしまう
260.0	5.0	speech_window	266240	傾き、邪悪行為の鐘が鳴ると、
265.0	5.0	speech_window	271360	平川は名残惜しく思いながら涙を抑えて 歓迎した
300.0	5.0	speech_window	307200	♪
305.0	5.0	speech_window	312320	科目を選択する
350.0	5.0	speech_window	358400	希望者は前回の
355.0	5.0	speech_window	363520	持った現地のネット局宛てに観覧したい旨の葉書を送る必要があった。
365.0	5.0	speech_window	373760	オビスの失踪の理由と居場所を知る人物
385.0	5.0	speech_window	394240	この動画は、東京都の地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発生により、地震発
390.0	5.0	speech_window	399360	信仰のあった建礼門院
395.0	5.0	speech_window	404480	仏教の大部はその死を悼む
400.0	5.0	speech_window	409600	歌を読んでいる
415.0	5.0	speech_window	424960	それも一粒
445.0	5.0	speech_window	455680	相手の背後に立ち、股間から相手の両手を
450.0	5.0	speech_window	460800	上手首を掴んで引き
455.0	5.0	speech_window	465920	自分と相手の両足をクラッチさせ
460.0	5.0	speech_window	471040	指に固める技
475.0	5.0	speech_window	486400	中庵というか解決策として
480.0	5.0	speech_window	491520	♪
485.0	5.0	speech_window	496640	視界を狭めている
505.0	5.0	speech_window	517120	箱を使ったガウンタイル
510.0	5.0	speech_window	522240	ダサすぎる
530.0	5.0	speech_window	542720	市政の暮らしを送る彼らが庶民が権力に従う
535.0	5.0	speech_window	547840	10年後に、彼女は彼女の体を救うために、彼女は彼女の体を救うために、彼女は彼女の体を救うために、
570.0	5.0	speech_window	583680	引き換えに使用者の名前を付けます。
575.0	5.0	speech_window	588800	あらゆる全てを食い散らかす
580.0	5.0	speech_window	593920	霊気獲物としか見ることができなくなる
590.0	5.0	speech_window	604160	マリア
595.0	5.0	speech_window	609280	質問は務まるのであろうか
605.0	5.0	speech_window	619520	♪
610.0	5.0	speech_window	624640	隠していた
615.0	5.0	speech_window	629760	一方で平和を目指す
620.0	5.0	speech_window	634880	このサークルには決して容赦はしない厳しい一面を併せ持つ
640.0	5.0	speech_window	655360	彼が犯した非法行為は非常に多く、
645.0	5.0	speech_window	660480	水田市長
670.0	5.0	speech_window	686080	そんな愛しく
675.0	5.0	speech_window	691200	恋しい姫のために花の岸戸を踏みしめ姫に
680.0	5.0	speech_window	696320	ある日を夢に見て
685.0	5.0	speech_window	701440	「私と共に今日も旅を続ける」
700.0	5.0	speech_window	716800	間違った魔法でサマンサとダーリンを空地にお取りを仕入れること
705.0	5.0	speech_window	721920	♪
710.0	5.0	speech_window	727040	することもあるが大穴人柄で夫婦からを 親しまれている
720.0	5.0	speech_window	737280	爽やかなルックスで女子からの人気がある
755.0	5.0	speech_window	773120	分かりの石塩にも使われることから
760.0	5.0	speech_window	778240	主人天皇が
765.0	5.0	speech_window	783360	浅縫村で天照大神を祀る
770.0	5.0	speech_window	788480	刷った時代からあったことも考えられる
785.0	5.0	speech_window	803840	彼の場合、鉄柵上を歩くこともあるが、本家と違い、
790.0	5.0	speech_window	808960	少しぎこちない
800.0	5.0	speech_window	819200	しかし実際に
805.0	5.0	speech_window	824320	15代目の舞台は照明がなくても彼がそこにいると
810.0	5.0	speech_window	829440	♪
825.0	5.0	speech_window	844800	巨体を生かした攻撃と風を操る攻撃
830.0	5.0	speech_window	849920	時計を得意としている
840.0	5.0	speech_window	860160	駅前を横切る
845.0	5.0	speech_window	865280	細い道はかつての高尺鉄道跡である
860.0	5.0	speech_window	880640	♪
865.0	5.0	speech_window	885760	観光後の耐久性も高く手間がかからなかった
985.0	5.0	speech_window	1008640	なお、室中や問屋の建物、内装は当時のスタイルのまま保存されており、
990.0	5.0	speech_window	1013760	デパート部分の豪華さと対照的に質素である
1000.0	5.0	speech_window	1024000	「ひとりした性格だが、ユウトと出会い、身を焦がすような
1010.0	5.0	speech_window	1034240	プレイヤー間のキャラクター受け渡しも可能
1025.0	5.0	speech_window	1049600	自分自身の能力が高いほど敵が多いほどに覚醒する可能性が高い。
1030.0	5.0	speech_window	1054720	確率が高まる
1045.0	5.0	speech_window	1070080	以上です
1050.0	5.0	speech_window	1075200	本条約は、締約国に彼らの活動を
1055.0	5.0	speech_window	1080320	そのような素材の輸入及び輸出を可能にする
1060.0	5.0	speech_window	1085440	国内の著作権の例外を規定するための規範を
1065.0	5.0	speech_window	1090560	定めている
1075.0	5.0	speech_window	1100800	爬虫類タイプの個体が大半を占めるが、虫や両生類、
1080.0	5.0	speech_window	1105920	海洋生物などの姿の個体も存在する
1095.0	5.0	speech_window	1121280	スタミナがあるため
1100.0	5.0	speech_window	1126400	全く疲れを見せずに攻撃を仕掛けてくる
1125.0	5.0	speech_window	1152000	そして私服を肥やしたり見習い魔道士の綺麗事や
1130.0	5.0	speech_window	1157120	部下の女房を手込みにしていた
1155.0	5.0	speech_window	1182720	死の原因となった火星オーラムト
1160.0	5.0	speech_window	1187840	自分を責めている
1170.0	5.0	speech_window	1198080	勃起不全以外の目的でもちろん
1175.0	5.0	speech_window	1203200	♪
1185.0	5.0	speech_window	1213440	編集者を受賞し、大盆な式を行いました。
1190.0	5.0	speech_window	1218560	尻とピン羽根で至福を肥やす
1200.0	5.0	speech_window	1228800	突如パニスの命を狙って現れた全身紫の衣装をまとい
1205.0	5.0	speech_window	1233920	アイマスクをつけた女性
1285.0	5.0	speech_window	1315840	さて、旅館体制頭部まで登り詰めていく
1300.0	5.0	speech_window	1331200	水素ガスやヘルムガスを注入したゴム
1305.0	5.0	speech_window	1336320	風船やマイラーバルーンのこと
1320.0	5.0	speech_window	1351680	直感通り、ふんせんむなしく乾杯
1325.0	5.0	speech_window	1356800	♪
1330.0	5.0	speech_window	1361920	自分の剣を銀時に渡すことで
1335.0	5.0	speech_window	1367040	うつろに一心報いることに貢献した
1355.0	5.0	speech_window	1387520	特産品は原始と始終で
1360.0	5.0	speech_window	1392640	向こうがキャラバンでメリドニアやセレンファーレンへ向かう際にも
1365.0	5.0	speech_window	1397760	売り物の中心として扱われている
1385.0	5.0	speech_window	1418240	♪
1390.0	5.0	speech_window	1423360	など獣座っている一面もある
1405.0	5.0	speech_window	1438720	現在の東京受験会 伊川大学 葛飾
1410.0	5.0	speech_window	1443840	医療センターである
1450.0	5.0	speech_window	1484800	使う場面はなかった
1460.0	5.0	speech_window	1495040	歌詞を諦めることに絶望しながらも、アントニアは歌声を聴きながら、
1465.0	5.0	speech_window	1500160	ないことを約束し退場する
1485.0	5.0	speech_window	1520640	♪
1490.0	5.0	speech_window	1525760	学校で行われている
1500.0	5.0	speech_window	1536000	はい
1505.0	5.0	speech_window	1541120	また、売春行為にも当たらない。
1515.0	5.0	speech_window	1551360	その素性は知れないが言葉遣いや美しい
1520.0	5.0	speech_window	1556480	コワイロは女性的なものである
1530.0	5.0	speech_window	1566720	また、東大中期以降は
1535.0	5.0	speech_window	1571840	床負け式であった稲作は、苗代式に変わっていった
1545.0	5.0	speech_window	1582080	死の際に思い浮かべたのは王女の姿であった
1555.0	5.0	speech_window	1592320	産業用に利用されることはないが
1560.0	5.0	speech_window	1597440	装飾用あるいはパワーストーンとして陣調される
1600.0	5.0	speech_window	1638400	人的にやけたら
1605.0	5.0	speech_window	1643520	人払いの結界の穴から入ってきた男を逆難して
1610.0	5.0	speech_window	1648640	♪
1640.0	5.0	speech_window	1679360	家に帰った亀坊はもらった50銭を母親に見つけ
1645.0	5.0	speech_window	1684480	厳しい質問を受けることになった
1660.0	5.0	speech_window	1699840	桜の下親友を幽閉してしまった罪悪感から
1665.0	5.0	speech_window	1704960	泳いでいる
1680.0	5.0	speech_window	1720320	しかし実はぬいぐるみなどのかわいいものが
1685.0	5.0	speech_window	1725440	女性アイドルのファンでも
1700.0	5.0	speech_window	1740800	自然の問診でも医師に指導されるが、体の負担を減らすとともに、
1705.0	5.0	speech_window	1745920	共に回復を早めるためである
