onset	duration	trial_type	sample	value
15.0	5.0	speech_window	15360	浮き船が生きていることを知らないでいる
30.0	5.0	speech_window	30720	論文を発表し鉄道のシステムを
45.0	5.0	speech_window	46080	さらに彼は経済理論に関する論文を発表しました。
50.0	5.0	speech_window	51200	♪
65.0	5.0	speech_window	66560	2つは色が濃いものでも下着が
70.0	5.0	speech_window	71680	透けて見えてしまうことがあるが、ベティーパンツは
75.0	5.0	speech_window	76800	ヤードフリルによって透けるのを防ぐことができる
90.0	5.0	speech_window	92160	大相撲の世界では初めてマギを言えるようになった
95.0	5.0	speech_window	97280	歴史は 親方や先にまげを言った
100.0	5.0	speech_window	102400	兄弟子に挨拶回りをする人
105.0	5.0	speech_window	107520	習慣がある
110.0	5.0	speech_window	112640	大阪城では
115.0	5.0	speech_window	117760	常世の虫を倒すための手段やその勢力、内情を探っている
195.0	5.0	speech_window	199680	中銀銀時代は
200.0	5.0	speech_window	204800	日韓議員連盟
205.0	5.0	speech_window	209920	日韓海底トンネル推進議員連盟
210.0	5.0	speech_window	215040	新党政治連盟国会議員
215.0	5.0	speech_window	220160	この段階に所属していた
235.0	5.0	speech_window	240640	♪
240.0	5.0	speech_window	245760	車体導入の日の深夜に帰宅後
245.0	5.0	speech_window	250880	心筋梗塞の発作で急死した
260.0	5.0	speech_window	266240	この姿は黒の鱗をまとい髪の翼を持ち
265.0	5.0	speech_window	271360	空を飛び火を吐く竜人だと言われた
275.0	5.0	speech_window	281600	浜松藩の反省は
280.0	5.0	speech_window	286720	法力忠正の時代に確立された
290.0	5.0	speech_window	296960	より一層情熱に沸かすことにしかならない
305.0	5.0	speech_window	312320	同一関数内に処理を延々と書き連ねたり、一貫性のない形状を作ることができる。
310.0	5.0	speech_window	317440	記述を繰り返したりすることにより過読性が低くなることがある
325.0	5.0	speech_window	332800	ペットやミサイルには兵器としての側面があるため、ランチャーの中には
330.0	5.0	speech_window	337920	兵器の範疇で扱われるものも少なくない
375.0	5.0	speech_window	384000	舗装道路については定義が曖昧である
380.0	5.0	speech_window	389120	おおむね速攻以外の
385.0	5.0	speech_window	394240	部分となるであろう
390.0	5.0	speech_window	399360	好きなものは食べ物
395.0	5.0	speech_window	404480	今度では、豆腐、菓子
410.0	5.0	speech_window	419840	道中最高値を赤色で最高値を記録した年度以降の最低値を記録しています。
415.0	5.0	speech_window	424960	♪
420.0	5.0	speech_window	430080	色で表記している
425.0	5.0	speech_window	435200	夕日が青年の姿だと不適される
440.0	5.0	speech_window	450560	コンビラ景色に比べ、かがまなくても上から出し入れが可能な上、
445.0	5.0	speech_window	455680	♪
