onset	duration	trial_type	sample	value
0.0	5.0	speech_window	0	第5問
5.0	5.0	speech_window	5120	10年後に起こるとすればその原因は経済の争いで
10.0	5.0	speech_window	10240	関連的な王道・覇道の絶賞戦とは思われない
15.0	5.0	speech_window	15360	答え
20.0	5.0	speech_window	20480	深い関心を有する者に損する昔は単純な
25.0	5.0	speech_window	25600	人種間の戦争や宗教戦争などが行われ
30.0	5.0	speech_window	30720	朝鮮時代には土地の争奪が戦争の最大動機であった
35.0	5.0	speech_window	35840	土地の争奪は経済問題が最も大きな発生です
40.0	5.0	speech_window	40960	♪
45.0	5.0	speech_window	46080	反進を経済上の利害に集中させた結果
50.0	5.0	speech_window	51200	戦争の動機は経済以外に考えられない現状である。
55.0	5.0	speech_window	56320	自由主義時代は経済が政治を支配していた
60.0	5.0	speech_window	61440	はい
65.0	5.0	speech_window	66560	イエス
70.0	5.0	speech_window	71680	しかし、近々、
75.0	5.0	speech_window	76800	30年後にはなお社会の最大関心事が
80.0	5.0	speech_window	81920	♪
85.0	5.0	speech_window	87040	とは考えられないけれども最終戦争を可能に
90.0	5.0	speech_window	92160	はい
95.0	5.0	speech_window	97280	♪
100.0	5.0	speech_window	102400	経済は
105.0	5.0	speech_window	107520	どこまでも人生の目的ではなく手段に過ぎない
110.0	5.0	speech_window	112640	3
115.0	5.0	speech_window	117760	その最大関心は再び精神的方面に向けられ、
120.0	5.0	speech_window	122880	戦争も利害の争いから主義の争い
125.0	5.0	speech_window	128000	文明進化の必然的方向であると
130.0	5.0	speech_window	133120	すなわち、最終戦争時代は、
135.0	5.0	speech_window	138240	戦争の最大原因がすでに主義となる時代に入りつつあります。
140.0	5.0	speech_window	143360	あるべきはずである文明の実質が
145.0	5.0	speech_window	148480	大変化をしても人類の考えは容易にそれに進んで
150.0	5.0	speech_window	153600	追随できないために数十年後の
155.0	5.0	speech_window	158720	最終戦争における最初の動機は依然として
160.0	5.0	speech_window	163840	経済に関する問題であろうしかし戦争の
165.0	5.0	speech_window	168960	はい
170.0	5.0	speech_window	174080	戦火をきかして主義の争いとなり結局は
175.0	5.0	speech_window	179200	王派両文明の自由を決することとなるものとする
180.0	5.0	speech_window	184320	日蓮上人が仙台未聞の大統領として
185.0	5.0	speech_window	189440	はい
190.0	5.0	speech_window	194560	説明
195.0	5.0	speech_window	199680	正方のみであることを本語して
200.0	5.0	speech_window	204800	急速に信仰の統一をきたすべきことを説いて
205.0	5.0	speech_window	209920	最終戦争の本質をよく示すものである。
210.0	5.0	speech_window	215040	第1次欧州大戦以来
215.0	5.0	speech_window	220160	大国難を突破した国が、逐次自由主義から統制され、
220.0	5.0	speech_window	225280	日本の政治家
225.0	5.0	speech_window	230400	日本も満州事変を契機としてこの革新すなわち
230.0	5.0	speech_window	235520	昭和維新家に入ったのであるが多くの知識人は依然と
235.0	5.0	speech_window	240640	はい
240.0	5.0	speech_window	245760	はい
245.0	5.0	speech_window	250880	しかるに、シナ事変の進展中に、
250.0	5.0	speech_window	256000	はい
255.0	5.0	speech_window	261120	冷静に帰りみれば
260.0	5.0	speech_window	266240	平和時には全く思い及ばぬ驚異的変化が
265.0	5.0	speech_window	271360	何の主義もなく行われてしまったのである
270.0	5.0	speech_window	276480	最終戦争の時代をおおむね20年内外と空想したが
275.0	5.0	speech_window	281600	46個
280.0	5.0	speech_window	286720	全く想像の及ばぬものがある
285.0	5.0	speech_window	291840	経済中心の戦争が徹底する主義の争いに
290.0	5.0	speech_window	296960	変化するとの判断は決して突飛なものとは言われない
295.0	5.0	speech_window	302080	第6問
300.0	5.0	speech_window	307200	2010年後に起こる最終戦争によって世界の政治的統一
305.0	5.0	speech_window	312320	答え
310.0	5.0	speech_window	317440	最終戦争は人類歴史の最大間接であり
315.0	5.0	speech_window	322560	によって世界統一すなわち八項一 右実現の単一法
320.0	5.0	speech_window	327680	しかし誠に第一歩であって
325.0	5.0	speech_window	332800	1
330.0	5.0	speech_window	337920	この点で質問者の意見を聞きたいと思います
335.0	5.0	speech_window	343040	私の意見は大体一致していると信ず
340.0	5.0	speech_window	348160	それに関する予想を述べてみることと
345.0	5.0	speech_window	353280	庶民族が長きは数千年の歴史によって
350.0	5.0	speech_window	358400	その文明を高め人類は近地急速にその
355.0	5.0	speech_window	363520	共通の憧れであった大統領への歩みを進めつつある
360.0	5.0	speech_window	368640	明治維新は日本の維新であったが
365.0	5.0	speech_window	373760	昭和維新は正しく「東和」の維新であり、
370.0	5.0	speech_window	378880	13年12月26日の
375.0	5.0	speech_window	384000	第74回帝国議会会員式の直訳
380.0	5.0	speech_window	389120	福音書
385.0	5.0	speech_window	394240	さらに我らは数十年後に緊迫死亡
390.0	5.0	speech_window	399360	最終戦争が世界の維新すなわち
395.0	5.0	speech_window	404480	八甲市上の関門突破であると信ずる
400.0	5.0	speech_window	409600	明治維新は明治初年に行われ
405.0	5.0	speech_window	414720	10年の戦争によって改正しその後の数十年の
410.0	5.0	speech_window	419840	♪
415.0	5.0	speech_window	424960	日本が完成したのである昭和維新の眼目である
420.0	5.0	speech_window	430080	1
425.0	5.0	speech_window	435200	♪
430.0	5.0	speech_window	440320	なしつつあるがその完成にはさらに日本民族は
435.0	5.0	speech_window	445440	もちろん、党は庶民族の正しく深い認識と絶大な信頼を持っている。
440.0	5.0	speech_window	450560	今日、我らはまず東亜連盟に
445.0	5.0	speech_window	455680	東亜連盟は、満州建国時代の
450.0	5.0	speech_window	460800	端を発したのであり当時在満に
455.0	5.0	speech_window	465920	日本人には一挙に天皇のもとに、
460.0	5.0	speech_window	471040	日本の政策を希望する者も多かったが、漢民族は、
465.0	5.0	speech_window	476160	未だ時期熟説として日マカの教理
470.0	5.0	speech_window	481280	共同による東亜連盟で満足すべしと主張し
475.0	5.0	speech_window	486400	ついに、当和新秩序の第一段階として採用された
480.0	5.0	speech_window	491520	神話の新秩序
485.0	5.0	speech_window	496640	はい
490.0	5.0	speech_window	501760	はい
495.0	5.0	speech_window	506880	1
500.0	5.0	speech_window	512000	に躍進して、当話の総合的威力の増進を
505.0	5.0	speech_window	517120	さらに
510.0	5.0	speech_window	522240	はい
515.0	5.0	speech_window	527360	最大能力を発揮するために諸国家は自ら進んで
520.0	5.0	speech_window	532480	♪
525.0	5.0	speech_window	537600	東亜大同国家の成立すなわち大日本の
530.0	5.0	speech_window	542720	「当は大拡大が実現せられることは疑いない。
535.0	5.0	speech_window	547840	特に日本人がよもみの海、みな原から
540.0	5.0	speech_window	552960	西・東むつみかわしてはえゆか
545.0	5.0	speech_window	558080	との
550.0	5.0	speech_window	563200	このように、
555.0	5.0	speech_window	568320	一挙に党は大同国家の成立に飛躍するので
560.0	5.0	speech_window	573440	これはなかろうか
565.0	5.0	speech_window	578560	1
570.0	5.0	speech_window	583680	はい
575.0	5.0	speech_window	588800	とは
580.0	5.0	speech_window	593920	三連盟の蜀において諸国家が未だ天皇を
585.0	5.0	speech_window	599040	名手と仰ぎ、立てまつるに至らない間は
590.0	5.0	speech_window	604160	日本
595.0	5.0	speech_window	609280	日本国は連盟の中核的存在すなわち指導国家と
600.0	5.0	speech_window	614400	ならなければならないしかしそれは諸国家と平等な
605.0	5.0	speech_window	619520	3
610.0	5.0	speech_window	624640	水拠によるべきであり紛争の最中に自ら表敬する
615.0	5.0	speech_window	629760	自然的にこれを主張するのは行動の精神に合しないこと
620.0	5.0	speech_window	634880	日本の実力は、
625.0	5.0	speech_window	640000	日本が真に大見心
630.0	5.0	speech_window	645120	はい
635.0	5.0	speech_window	650240	最大の犠牲を払うならば東亜の諸国家から指導して
640.0	5.0	speech_window	655360	案外急速に来ることを疑わない
645.0	5.0	speech_window	660480	日本の戦争当時、すでにアジアの国々は日本をアジアと呼び出しました。
650.0	5.0	speech_window	665600	東亜連盟は
655.0	5.0	speech_window	670720	東亜新秩序の初歩であるしかも指導国家と自称せず
660.0	5.0	speech_window	675840	まず全く平等の立場において連盟を結成する
665.0	5.0	speech_window	680960	はい
670.0	5.0	speech_window	686080	確かにいわゆる教皇ではない
675.0	5.0	speech_window	691200	しかし八甲一雄の大理想必成を信ずる
680.0	5.0	speech_window	696320	はい
