onset	duration	trial_type	sample	value
60.0	5.0	speech_window	61440	ちょっと待って、わかる?
65.0	5.0	speech_window	66560	方法だながあるか調べる死神や色々落ちてもあるこれか
70.0	5.0	speech_window	71680	人間界にノートをとして自分のノートを持っていない死神特例で人間界にいる
75.0	5.0	speech_window	76800	このおきとりは
80.0	5.0	speech_window	81920	これは第二級の苦しみをかすられた私ねここは二級って一級の次だよな
85.0	5.0	speech_window	87040	何もしれないし、もしれても絶対何も言えない、俺が言えるのは俺が落としちゃったそのノートに
90.0	5.0	speech_window	92160	死神って使えねえなノートを返してもらえば何教えても一歩一歩返したら邪魔だ
95.0	5.0	speech_window	97280	こいつらも意味ないんじゃろうし返してくるそうもないしどうしようどうやって取り戻せばあんたも
100.0	5.0	speech_window	102400	はい
105.0	5.0	speech_window	107520	今ジャックに集金が薄れ間違いないなあ、あのメガネで髪の長いやつがジャックなの間違いない
110.0	5.0	speech_window	112640	そして目の取引をすれば顔だけで名前が見えるとキラが名前を知る方もこれに間違いない
115.0	5.0	speech_window	117760	これでキラーと同等の力を…ジャック目の取引をしろ
130.0	5.0	speech_window	133120	お前は死ぬよ
135.0	5.0	speech_window	138240	「俺のための命を投げ出す。それに、こんな取引をすれば、文句なくお前は俺の右腕だ」
140.0	5.0	speech_window	143360	決まりだな決めますみんなの名前と自由
145.0	5.0	speech_window	148480	おせんたく俺とメロ以外の人名は後で俺にだけ教えてくれ。偽名のやつの本名は?
150.0	5.0	speech_window	153600	外の見張りを中に入れろもう外は監視官やらんと指導だけでいい
155.0	5.0	speech_window	158720	この試験がさっき自分が落とした島のノートで行ったまずノートを取り戻しに来てると考えていいだろう
160.0	5.0	speech_window	163840	とりあえず俺たちを殺せばいいはずだが一度なのか何なのか殺しはできないような
165.0	5.0	speech_window	168960	外で見張るえ?お前は人間に見えないから都合がいい人間が来たらカメラに顔を包んだ
170.0	5.0	speech_window	174080	嫌いからノートを取ったら一冊はお前に返してやるえなんで返してもらうために来たのこいつすごいこいつに
175.0	5.0	speech_window	179200	ついていく でっ見張りに立ったと思ったらこれだ
180.0	5.0	speech_window	184320	一度スイッチの中に引っ張り込め一人の中に入ってくる
185.0	5.0	speech_window	189440	どうなっているんだ傷られる世の中に大切なエレメントが欲しい
190.0	5.0	speech_window	194560	取れた者たちは死んで間違いない死神がいるなぜならあの鳥つくしが無礼無だった
195.0	5.0	speech_window	199680	つまり今いないやつどうなっているしかしあそこに犯人たちがいるのは明らかだなんとかできない
200.0	5.0	speech_window	204800	でも後動かせるのは一般の警察ぐらいしかSPチェンリングらしいよ彼らならSPチェンリング
205.0	5.0	speech_window	209920	すべきにしてあればあれの式だったとばれるニアならどうやって場所をつかんだのかよしぎり思うだろう
210.0	5.0	speech_window	215040	スピーチェーンにしよういやスピーチェーンと言うともう今チェンチェーン動かす
215.0	5.0	speech_window	220160	どう見たって死神がいる
220.0	5.0	speech_window	225280	そしてメイトたちは顔だけでも殺されるようになっているとしか思えないじゃあレムが戻ってきて
225.0	5.0	speech_window	230400	いや、レムじゃないレムだったら今までの事実は僕たちにも見えておかしくないそれにあのレムが忍者の命で
230.0	5.0	speech_window	235520	とるようなことをするとは思えない なるほどあれは死神の仕業か だからってこのままじゃ
235.0	5.0	speech_window	240640	それが目が出てくるなんて、何も想定できるはずがない。
240.0	5.0	speech_window	245760	なければ絶対に成功する策だったんだライトくんすいません少し一人で考えさせてください
245.0	5.0	speech_window	250880	あれはお前が僕に最初に渡したノートだなぜ今更死ぬ意味が出てくるこんなことなければ
250.0	5.0	speech_window	256000	メロたちは彼の直立に進んでいた。えっと、俺、死神会で拾ったノートで、
255.0	5.0	speech_window	261120	お前に多分落とし主の死神があいつの死神からを
260.0	5.0	speech_window	266240	キラやエルが誰なのかバレるようなことはないだろうなそれはだいぶ大丈夫だと思う
265.0	5.0	speech_window	271360	持っていないしそれはできないはず多分じゃダメなんだよじゃあ絶対
280.0	5.0	speech_window	286720	死神から暴れない
285.0	5.0	speech_window	291840	とりあえずそれが分かればいいスナイダーは14日後に
290.0	5.0	speech_window	296960	その日が来れば、今日の突入にキラーが絡んでいたとメロは気づけるだろう。ミサン。
295.0	5.0	speech_window	302080	笑顔を入れろいや引退くらいじゃあまいか敵も
300.0	5.0	speech_window	307200	メモを持ったのなら、見せながらこの写真でも見て、名前が見え、寿命が見えないことに気づけば、
305.0	5.0	speech_window	312320	ミサがデスノートの収集者とバレる可能性がここでミサを殺しておくべきかいやそれではこっちの目
310.0	5.0	speech_window	317440	となれば正直はまた無駄な取引を
315.0	5.0	speech_window	322560	ミソなら僕のために何度でもするここはアメリカのミソの露出窓に
320.0	5.0	speech_window	327680	ないに等しいミサの引退ないとこちらの入手にもならないだって今日もアメリカにいる限りは大丈夫だ
