onset	duration	trial_type	sample	value
10.0	5.0	speech_window	10240	異海洋で倒れるが、ジンの手術で一命を取り留める。
25.0	5.0	speech_window	25600	この世界では、トラやオオカミは人間の狩猟によって
30.0	5.0	speech_window	30720	すでに絶滅しているが一方でクジラは捕鯨の中心で
35.0	5.0	speech_window	35840	増加しているらしい
45.0	5.0	speech_window	46080	数年後、ガラスを自由に形成し、
50.0	5.0	speech_window	51200	曲げることができる技法を開発した
60.0	5.0	speech_window	61440	その後靖国神社で大宮と対面し
65.0	5.0	speech_window	66560	彼に殴られたことでこれまでの行いを食いる
70.0	5.0	speech_window	71680	右手で指をさすって
75.0	5.0	speech_window	76800	しながら体を揺する独自のモーションを持つ
85.0	5.0	speech_window	87040	彼女たちは何も語らず何も求めず
90.0	5.0	speech_window	92160	人に幸せをもたらしその傍らで微笑んでいたという
110.0	5.0	speech_window	112640	その溝に取り付けるアタッチメントを使うことで
115.0	5.0	speech_window	117760	木製の復帰面だけでなく、ファブリック、ガラスやアクリルの
120.0	5.0	speech_window	122880	などの壁面を作ることも可能
165.0	5.0	speech_window	168960	しかし、上帝から離れて、
170.0	5.0	speech_window	174080	と話す時には国事を一切話題にしなかった
185.0	5.0	speech_window	189440	また利用者が後ろの写真を撮ることができます。
190.0	5.0	speech_window	194560	写真を投稿したり、実際に城に訪れる際に
195.0	5.0	speech_window	199680	♪
200.0	5.0	speech_window	204800	検定機能も用意されている
205.0	5.0	speech_window	209920	そうしないと
210.0	5.0	speech_window	215040	病性、曖昧さがさらに助長されてしまうように感じます。
225.0	5.0	speech_window	230400	生物の生息密度は普通、沿岸から
230.0	5.0	speech_window	235520	離れた深海ほど低くなるが熱水噴出口の
235.0	5.0	speech_window	240640	この周囲は高密度で生物が生息している
245.0	5.0	speech_window	250880	メス小水は細長く、柄はほとんどなく、
250.0	5.0	speech_window	256000	立ち上がるかやや先が垂れる
270.0	5.0	speech_window	276480	準一郎は高めを報じるし
275.0	5.0	speech_window	281600	♪
280.0	5.0	speech_window	286720	予実に現れた局面になっていた
290.0	5.0	speech_window	296960	食べ物の上でピッコロ、木琴、ハープ、短い動機を操する
300.0	5.0	speech_window	307200	主な進学先は
305.0	5.0	speech_window	312320	学区内の中泊町立中里中学校である
320.0	5.0	speech_window	327680	サイクリングロードの設置場所は
325.0	5.0	speech_window	332800	多栓磁器がほとんどで、この他に
350.0	5.0	speech_window	358400	サイクリングロードの設置場所は
355.0	5.0	speech_window	363520	この他に湖上の沿岸、海岸、
360.0	5.0	speech_window	368640	鉄道配線跡が挙げられる
385.0	5.0	speech_window	394240	元祖くず餅の店として有名である
390.0	5.0	speech_window	399360	人々はひざまずき
395.0	5.0	speech_window	404480	座りにパンをこう
405.0	5.0	speech_window	414720	富江の市街地とその東方の東市の
410.0	5.0	speech_window	419840	♪
415.0	5.0	speech_window	424960	人々が居住する 村落も点在する
420.0	5.0	speech_window	430080	エブレットはその人たちの中で
425.0	5.0	speech_window	435200	少年が影だと悟る
435.0	5.0	speech_window	445440	このゲームでは敵のアイテムドロップは
440.0	5.0	speech_window	450560	基本的に尋問の成功によってしか発生しないので
445.0	5.0	speech_window	455680	非常に重要なスキル
465.0	5.0	speech_window	476160	一般的な2プラトン攻撃を抜粋して記載する
480.0	5.0	speech_window	491520	主戦派の首相
485.0	5.0	speech_window	496640	宇宙革命軍はようやく死のう
490.0	5.0	speech_window	501760	日本連邦との和平交渉に臨むことに成功する
500.0	5.0	speech_window	512000	塾作障害の存在を示す最も重要な臨床
505.0	5.0	speech_window	517120	この書件は、
510.0	5.0	speech_window	522240	クイーンBを狩るジャスミンの戦いぶりの
515.0	5.0	speech_window	527360	共談していた
525.0	5.0	speech_window	537600	ただ
530.0	5.0	speech_window	542720	単独で栽培されていたわけではなく
535.0	5.0	speech_window	547840	大麦、冷え、きび、泡、蕎麦などの
540.0	5.0	speech_window	552960	雑穀類の栽培や小豆、大豆なども
545.0	5.0	speech_window	558080	創作されていた
635.0	5.0	speech_window	650240	正気に差し掛かり母のように胸が
640.0	5.0	speech_window	655360	大きくなってきていることにコンプレックスを抱いている
655.0	5.0	speech_window	670720	また最近では車の上に乗せるルーフテントというものもあり
660.0	5.0	speech_window	675840	車中泊などで手軽に旅を楽しむ人たちに
665.0	5.0	speech_window	680960	少しずつ浸透し始めている
675.0	5.0	speech_window	691200	オープンカーならではの駐車時の安全・盗難対策
680.0	5.0	speech_window	696320	ハンドルロックとグローブボックスの影が
695.0	5.0	speech_window	711680	そのため、音吹き
710.0	5.0	speech_window	727040	そのため、音更川の河原では現在でも流域づくりが
715.0	5.0	speech_window	732160	♪
725.0	5.0	speech_window	742400	勝手な行動を続けたショート
730.0	5.0	speech_window	747520	と仲違いすることになるが結局 紙犬との銃撃戦で殉職
750.0	5.0	speech_window	768000	昼子は右手に血の件
755.0	5.0	speech_window	773120	左手に血の盾をまとい水鏡と戦った
765.0	5.0	speech_window	783360	少年が現れ、面衆も煽動される
775.0	5.0	speech_window	793600	過去にトラブルがあったので
780.0	5.0	speech_window	798720	ダブルのあった間柄やライバル関係にある選手同士などでは
785.0	5.0	speech_window	803840	相性の良いタイプ同士であっても一切連携は繋がらないので
815.0	5.0	speech_window	834560	常に効率性と理論を重んじる冷静かつ寡黙な
820.0	5.0	speech_window	839680	ディセプティコンの戦士兼科学者で
825.0	5.0	speech_window	844800	真の意味でメガトロンと被験し得る存在
830.0	5.0	speech_window	849920	と恐れられている
