onset	duration	trial_type	sample	value
5.0	5.0	speech_window	5120	聞いたことに答えていただいていません
10.0	5.0	speech_window	10240	断水した地域では、今朝から小学校や人工透析の
15.0	5.0	speech_window	15360	♪
20.0	5.0	speech_window	20480	よく伝わってきます。何かやる気が出なくても、
25.0	5.0	speech_window	25600	そういうぐらいのことでもみんなちょっとつまずくことって何か
30.0	5.0	speech_window	30720	生きていればあるけど間違ってないって言いたいですし
35.0	5.0	speech_window	35840	一人じゃないって伝わればいいなって思うのでより多くの
40.0	5.0	speech_window	40960	方々になんかいろんなものを問わず見ていただきたいなって思います
45.0	5.0	speech_window	46080	ただ朝鮮労働党内の肩書が最高級だと
50.0	5.0	speech_window	51200	はい
55.0	5.0	speech_window	56320	車の中をめぐっては見方が分かれています突っ込んできた車の
60.0	5.0	speech_window	61440	車内の運転手は近くに車を止めると考え事をしていたと謝罪をしていました
65.0	5.0	speech_window	66560	はい
70.0	5.0	speech_window	71680	そういう話をしたんですよ一緒に暮らしていた二人は
75.0	5.0	speech_window	76800	♪
80.0	5.0	speech_window	81920	は運動やバランスのとれた食事 も大切なことを忘れずに
85.0	5.0	speech_window	87040	滞在先へと向かう車へ乗り込む前には、マポさんが笑顔で、
90.0	5.0	speech_window	92160	お辞儀をしたり手を振ったりする姿もありましたあとは9個
95.0	5.0	speech_window	97280	今回、抑えの山崎康明で逃げ切るだけ。
100.0	5.0	speech_window	102400	レパートリー結構ありますねそしてさらにこの土
105.0	5.0	speech_window	107520	もうカラカラと乾いていますけどいいんですか?
110.0	5.0	speech_window	112640	この動画は、被着地大の乱切りにしました。この10日間で、高原市の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下鉄の地下
115.0	5.0	speech_window	117760	攻撃の被害を受けたイネルギー関連施設は45に上るということです。
120.0	5.0	speech_window	122880	うん
125.0	5.0	speech_window	128000	日本の国防政策を大転換させる提言をまとめた
130.0	5.0	speech_window	133120	どうやったらそんなにすぐに覚えられるんだろう千葉県が今年に
135.0	5.0	speech_window	138240	♪
140.0	5.0	speech_window	143360	介護の必要な高齢者を中心にこれまで100人以上を
145.0	5.0	speech_window	148480	受け入れましたもう一個難しい方をやってよ
150.0	5.0	speech_window	153600	続いては、SNSアプリでのメッセージで、冷める原因だったかも。
155.0	5.0	speech_window	158720	というエピソードそれでただ寺はやっぱり修行すると
160.0	5.0	speech_window	163840	マジで真剣です。
165.0	5.0	speech_window	168960	お孫さん
170.0	5.0	speech_window	174080	ちょっとどうにかして
175.0	5.0	speech_window	179200	将来もシーフードを食べ続けられるようにしてくれないかな
180.0	5.0	speech_window	184320	さらに高さ3メートルほどのロフトが設けられ、
185.0	5.0	speech_window	189440	大事に子どもたちの荷物などを避難させることができます。
190.0	5.0	speech_window	194560	状況によっては下がるかもしれませんけれども先ほど渡辺勤さんの
195.0	5.0	speech_window	199680	はい
200.0	5.0	speech_window	204800	日本は天気予報が多いです。
205.0	5.0	speech_window	209920	高評価を高評しなくなったんですよたったこれだけでプロのスタッフの
210.0	5.0	speech_window	215040	スタイリストがコーディネートした自分好みの服が自宅に届くんです。
215.0	5.0	speech_window	220160	そしてまたWBCで4試合投げて相当自信を持っていた
220.0	5.0	speech_window	225280	をつけて帰ってきていると思う ので去年よりももう一回り
225.0	5.0	speech_window	230400	成長した大勢君を出してくれるのではないかという気がします
230.0	5.0	speech_window	235520	そのトラックに段ボールや袋が次々とごびくかみます。
235.0	5.0	speech_window	240640	ホテルは2036年までに徐々に建てられました。
240.0	5.0	speech_window	245760	♪
245.0	5.0	speech_window	250880	落雷突風にご注意ください一体どんなやりとりだ
250.0	5.0	speech_window	256000	ワスタブクレンジング 銀イオンプラスは除菌
255.0	5.0	speech_window	261120	氷雷たち火を中央に持ってきて
260.0	5.0	speech_window	266240	敵を分断し、心と胸の左右でこれを徹底的に叩く
265.0	5.0	speech_window	271360	つまりこういうこと中でも気をつけながら
270.0	5.0	speech_window	276480	「見なければいけない知見体がある」と医師は指摘しました。
275.0	5.0	speech_window	281600	こちらは明日午前3時から午後3時までの映像です。
280.0	5.0	speech_window	286720	その内容がキャサリン比の
285.0	5.0	speech_window	291840	事前活動が多大な影響を与えているというドキュメンタリー
290.0	5.0	speech_window	296960	教授の助手とかって金もらえないのか?あの時のエイ
295.0	5.0	speech_window	302080	山盛りもってがって食べててほしいなっていうのはあります
300.0	5.0	speech_window	307200	得点は9点台連発で2位に非常する
305.0	5.0	speech_window	312320	え? 船を張って?
310.0	5.0	speech_window	317440	まとめをお願いします 1対1で迎えた
315.0	5.0	speech_window	322560	2分甘いよく来たね
320.0	5.0	speech_window	327680	隣の隣の狛江駅に医療関係者からは
325.0	5.0	speech_window	332800	観客ありかなしかが問題ではないという声も上がっています
330.0	5.0	speech_window	337920	パーマ大佐とも、結婚することになったら、
335.0	5.0	speech_window	343040	でもこれペコロス用にして植えたら
340.0	5.0	speech_window	348160	それではこの試合全体を映像でご覧ください
345.0	5.0	speech_window	353280	どういうことやりたい?
350.0	5.0	speech_window	358400	あ、でもどうしよう一方が閉じた方
355.0	5.0	speech_window	363520	でもひどみちゃんもやっぱり言いたいし私も聞きたい
360.0	5.0	speech_window	368640	「幸せなの?」って言ったら「うん」って「うわ」
365.0	5.0	speech_window	373760	いいですね。それでは続いて戸橋選手の挑戦なんです。
370.0	5.0	speech_window	378880	今、磁場は大きく伸ばしてきました。
375.0	5.0	speech_window	384000	初球を振り抜き劇的な打球速度は150
380.0	5.0	speech_window	389120	♪
385.0	5.0	speech_window	394240	取り出した骨は
390.0	5.0	speech_window	399360	骨格標本として大学や博物館で保管します。そして、
395.0	5.0	speech_window	404480	誰が優勝を手にするのか注目の大会ぜひご覧ください
400.0	5.0	speech_window	409600	彼は突然現れた謎の猫によって椅子の姿に
405.0	5.0	speech_window	414720	されてしまうしかしその時アフガニスタン人スタッフおよそ
410.0	5.0	speech_window	419840	500人は取り残されてしまいました
415.0	5.0	speech_window	424960	難しいショットでしたがお見事
420.0	5.0	speech_window	430080	材料はこちら紙芝居でご説明します
425.0	5.0	speech_window	435200	了解。これは地震前に撮影された映像。
430.0	5.0	speech_window	440320	この番組を見ていただきたいのですが
435.0	5.0	speech_window	445440	♪
440.0	5.0	speech_window	450560	♪
445.0	5.0	speech_window	455680	私16でデビューした時
450.0	5.0	speech_window	460800	大先輩だったので生放送だったりするとうまく歌えなくて
455.0	5.0	speech_window	465920	落ち込んでいてもひとみちゃん今日も元気よかったねとかいい声だったり
460.0	5.0	speech_window	471040	よく食べてとかよく言われてましたすいません
465.0	5.0	speech_window	476160	大学生以下の学生、子ども料金や障害者割引などの
470.0	5.0	speech_window	481280	それを見ていたニコロというマーレスの
475.0	5.0	speech_window	486400	やっぱり飼い主さんが
480.0	5.0	speech_window	491520	気づかないと生かしきれないというのは確かになと思いますよね
485.0	5.0	speech_window	496640	なので普通に飛びかもうちょっとこちらに
490.0	5.0	speech_window	501760	飽きてはないというかこれ最後にご注意ください
495.0	5.0	speech_window	506880	注文いただきながら初めての方に使っていただきました
500.0	5.0	speech_window	512000	時間ありますし大技もあるのでもう少し力を抜いていきます
505.0	5.0	speech_window	517120	分かりました。今日は日中、晴れ間がありました。
510.0	5.0	speech_window	522240	雨の降る所がありそうです。
515.0	5.0	speech_window	527360	今日はキャッチャーは
520.0	5.0	speech_window	532480	板倉や相沢ではなくておそらく二軍のマスクを
525.0	5.0	speech_window	537600	かぶせることが多かったでしょう販売していたものも再利用です
530.0	5.0	speech_window	542720	この場所も新たな場所に生まれ変わらせて
535.0	5.0	speech_window	547840	ということなんですねそれぐらいウクライナ人への
540.0	5.0	speech_window	552960	軍事支援を積極的に進めるポーランド、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア、イタリア
545.0	5.0	speech_window	558080	開園になると来年の度にスコアが溜まりランクアップ
550.0	5.0	speech_window	563200	広範囲で深刻な被害が出ています
