onset	duration	trial_type	sample	value
10.0	5.0	speech_window	10240	初めに明治に小遊芸会の最も経緯あるこの地
15.0	5.0	speech_window	15360	私は小学生の頃はずっと憧れを抱いていた日本小児科に初めて
20.0	5.0	speech_window	20480	名人が誕生したのは1612年徳川家康が御所として実験を振る舞い
25.0	5.0	speech_window	25600	豊臣家殲滅を密かに画策してこの残った以来400年近くこの間に
30.0	5.0	speech_window	30720	私の血を得た者は僅かに25人。1994年6月6日。
35.0	5.0	speech_window	35840	第52期
40.0	5.0	speech_window	40960	『名人戦第六局』の席について私にとって初めての名人の挑戦だった名人は
45.0	5.0	speech_window	46080	米長くにを先生私は23歳であった この極めて丸の目
50.0	5.0	speech_window	51200	「名誉ある地位に私はあと一歩のところまで迫っていた」「それまでの勝敗は3勝2敗だ」
55.0	5.0	speech_window	56320	そして、誰もが新名人の対戦を期待してから2連敗。
60.0	5.0	speech_window	61440	それこそ大手を借りたところで
65.0	5.0	speech_window	66560	ひどく追い詰められていた米川先生の
70.0	5.0	speech_window	71680	心情を知らないが一緒に迫った私の方はこの足しぶりに無理やすい不安になりそしておいて
75.0	5.0	speech_window	76800	もしかしたらハメられたのではないかとすら思った無事されこんなエピソードもあるその8年前
80.0	5.0	speech_window	81920	中原選名人と真琴名人と大山千代子選名人との間で
85.0	5.0	speech_window	87040	「ただい44期名人戦」対局が始まる
90.0	5.0	speech_window	92160	前にある小学校に語った「信じたい」「全て充実した中に立ち向かう」じゃないかと
95.0	5.0	speech_window	97280	戦わなければ勝機はないこの証明しても
100.0	5.0	speech_window	102400	無事勝とうとしたらしかないだろうつまり
105.0	5.0	speech_window	107520	あと一周どころまで来た中田明治で来てるよりは余談などをもたらすことでいつもの中田明治ではなくなる
110.0	5.0	speech_window	112640	という作詞なんである第4曲まではこの読みの通りにする第5曲に中の目尻の方でこの嘘は外れた
115.0	5.0	speech_window	117760	しかし重要なのはこの予想したある人というのが 柳瀬先生その人だったということなのです。
120.0	5.0	speech_window	122880	3連敗は最初からの作戦だったので、
125.0	5.0	speech_window	128000	♪
130.0	5.0	speech_window	133120	何の苦労もなくのし上がってきた23歳の若い子が
135.0	5.0	speech_window	138240	当時50歳、戦の挑戦と打折を繰り返してついに栄光をつかんだ中高年生。
140.0	5.0	speech_window	143360	このような構図が書かれてしまえば、それは世永先生を応援したくなるのか、
145.0	5.0	speech_window	148480	人情というものであろうこうやって私は名人生を前に物理を醸していたそれはこの時
150.0	5.0	speech_window	153600	今年のA級10位選8、9回戦はプレーオフで起こったことだった。
155.0	5.0	speech_window	158720	1994年4巻を保持していた私は赤石さんの中原衛星銃弾
160.0	5.0	speech_window	163840	中華市でプロの谷川王子王将との対局が全て
165.0	5.0	speech_window	168960	「喜三者に育ったのだ。喜三者になれば、獣医生は特別と考える人もたくさんいる。将棋は例に始まり、例に終わる。
170.0	5.0	speech_window	174080	伝統文化もあって後輩は先輩と同席すればいいまずは
175.0	5.0	speech_window	179200	この時私はそうしたに会う会計店が
180.0	5.0	speech_window	184320	そうした苦い経験があったからだ11歳の時に私は6段席60位ぐらい
185.0	5.0	speech_window	189440	会社に例えば課長がいきなり重役員の品をね
190.0	5.0	speech_window	194560	その後の対局では
195.0	5.0	speech_window	199680	先輩を立てて、上座に座るべきか、タイトルを保持したとして上座に座るべきか、一曲のように悩んだ。
200.0	5.0	speech_window	204800	時間ギリギリで大人の人の先に座ってもらったこともあった。 動物の悪さを感じながら見事に
205.0	5.0	speech_window	209920	それから自分がどんなに若かころとMigdaloとタイトルを持っている限りはその規制が
210.0	5.0	speech_window	215040	については代表であるのだから それに伴った訪問をしなければないその結果として反感をかけたら仕方 がない
215.0	5.0	speech_window	220160	そうしたらこの時の犯人は思いがけないほどかというのが先生には
220.0	5.0	speech_window	225280	全然経験者に対して何事かと習慣しようとしたとこあれ
225.0	5.0	speech_window	230400	人の避難の声が広がっていたのだよな
230.0	5.0	speech_window	235520	価値観の違いと言ってしまえばそれながら現実にそのような声が来ると戸惑いも大きかったこうした人間規模
235.0	5.0	speech_window	240640	その前の3日間、私は本当にマックレイムの「水」を一人で開き続けている気がします。
240.0	5.0	speech_window	245760	ここからどうやって抜け出すか、井上先生といかに戦うという理想論についても一緒に考えたかと思います。
245.0	5.0	speech_window	250880	「それこそだと人事業なのかな?メンタル面だ。 勝負によって自分が苦しいだけ相手も苦しいのである。
